epoch,total_reward,total_demand
1526,10.0,64
1527,-6.0,72
1528,-28.0,60
1529,-43.0,67
1530,1.0,58
1531,-9.0,68
1532,-3.0,73
1533,-1.0,73
1534,0.0,69
1535,7.0,63
1536,-67.0,77
1537,0.0,70
1538,-8.0,69
1539,-3.0,74
1540,-37.0,67
1541,-13.0,74
1542,-36.0,68
1543,6.0,69
1544,6.0,65
1545,-11.0,61
1546,-21.0,63
1547,-5.0,71
1548,-13.0,65
1549,-19.0,68
1550,5.0,62
1551,-49.0,66
1552,-20.0,77
1553,-5.0,72
1554,-2.0,71
1555,6.0,74
1556,-96.0,69
1557,-32.0,65
1558,-21.0,59
1559,6.0,65
1560,-2.0,72
1561,-12.0,70
1562,-50.0,69
1563,-12.0,71
1564,-16.0,68
1565,-88.0,67
1566,1.0,68
1567,-161.0,72
1568,-89.0,67
1569,-14.0,71
1570,4.0,59
1571,7.0,65
1572,-8.0,61
1573,-21.0,66
1574,-32.0,72
1575,2.0,67
1576,-4.0,67
1577,-43.0,73
1578,2.0,72
1579,-6.0,62
1580,-8.0,68
1581,-41.0,77
1582,-10.0,69
1583,-19.0,67
1584,-8.0,66
1585,-3.0,75
1586,-107.0,71
1587,-87.0,73
1588,-4.0,68
1589,-21.0,67
1590,-16.0,75
1591,-33.0,64
1592,-34.0,72
1593,-31.0,74
1594,-17.0,72
1595,-35.0,72
1596,3.0,70
1597,-6.0,65
1598,4.0,63
1599,-11.0,71
1600,-35.0,70
1601,-48.0,66
1602,3.0,71
1603,6.0,67
1604,-11.0,76
1605,-119.0,75
1606,7.0,66
1607,-11.0,68
1608,-34.0,74
1609,-73.0,64
1610,9.0,73
1611,3.0,66
1612,3.0,68
1613,-80.0,69
1614,-4.0,67
1615,7.0,64
1616,-98.0,67
1617,-91.0,65
1618,-18.0,76
1619,-1.0,58
1620,7.0,62
1621,8.0,65
1622,-26.0,73
1623,-10.0,68
1624,7.0,62
1625,-39.0,61
1626,1.0,71
1627,7.0,68
1628,-14.0,72
1629,-8.0,74
1630,-49.0,72
1631,-6.0,64
1632,-23.0,62
1633,-12.0,70
1634,-10.0,64
1635,4.0,64
1636,-14.0,70
1637,-4.0,77
1638,-3.0,65
1639,-4.0,68
1640,-75.0,67
1641,-41.0,69
1642,-25.0,64
1643,-13.0,74
1644,-119.0,77
1645,-4.0,67
1646,-21.0,62
1647,-40.0,70
1648,-45.0,70
1649,-10.0,62
1650,-23.0,62
1651,-26.0,74
1652,-36.0,67
1653,-12.0,72
1654,-21.0,70
1655,6.0,73
1656,-23.0,74
1657,-9.0,73
1658,-1.0,70
1659,1.0,75
1660,-58.0,66
1661,-34.0,74
1662,-5.0,60
1663,-20.0,70
1664,0.0,70
1665,-39.0,71
1666,-4.0,65
1667,-4.0,65
1668,-5.0,73
1669,-3.0,73
1670,1.0,68
1671,1.0,74
1672,-59.0,63
1673,4.0,68
1674,-18.0,72
1675,7.0,65
1676,3.0,65
1677,-13.0,63
1678,-6.0,60
1679,-31.0,71
1680,-29.0,68
1681,-4.0,72
1682,0.0,66
1683,-23.0,69
1684,-16.0,80
1685,-93.0,68
1686,8.0,68
1687,0.0,73
1688,-6.0,68
1689,-51.0,67
1690,2.0,66
1691,-4.0,62
1692,-78.0,67
1693,-19.0,69
1694,2.0,63
1695,-30.0,74
1696,-7.0,73
1697,4.0,66
1698,-43.0,62
1699,-24.0,72
1700,-3.0,75
1701,2.0,61
1702,9.0,68
1703,0.0,64
1704,-28.0,66
1705,-5.0,74
1706,1.0,68
1707,-23.0,72
1708,-1.0,68
1709,6.0,68
1710,-11.0,69
1711,-45.0,61
1712,-61.0,68
1713,-15.0,72
1714,-5.0,75
1715,7.0,67
1716,-29.0,68
1717,-45.0,59
1718,-3.0,64
1719,0.0,65
1720,-11.0,68
1721,-4.0,66
1722,-14.0,70
1723,-97.0,71
1724,-9.0,63
1725,-2.0,61
1726,-6.0,73
1727,-3.0,62
1728,-2.0,64
1729,-2.0,70
1730,-2.0,63
1731,-5.0,58
1732,4.0,72
1733,-5.0,67
1734,-69.0,66
1735,-24.0,69
1736,-13.0,74
1737,-15.0,64
1738,5.0,62
1739,-14.0,73
1740,2.0,63
1741,-13.0,66
1742,-16.0,72
1743,0.0,68
1744,-35.0,72
1745,-4.0,69
1746,0.0,71
1747,1.0,71
1748,-42.0,66
1749,-5.0,67
1750,6.0,65
1751,-2.0,66
1752,-42.0,62
1753,9.0,61
1754,-44.0,71
1755,-7.0,68
1756,-5.0,62
1757,-8.0,66
1758,-5.0,68
1759,-11.0,68
1760,-1.0,68
1761,-73.0,83
1762,-13.0,66
1763,-10.0,71
1764,-48.0,66
1765,-54.0,66
1766,-4.0,70
1767,-25.0,72
1768,-41.0,74
1769,-26.0,63
1770,-9.0,73
1771,-4.0,73
1772,-79.0,63
1773,-7.0,67
1774,-5.0,66
1775,-16.0,73
1776,-16.0,71
1777,-111.0,69
1778,-4.0,68
1779,-14.0,64
1780,-33.0,76
1781,7.0,67
1782,-25.0,69
1783,-24.0,71
1784,-7.0,69
1785,-2.0,63
1786,0.0,64
1787,-53.0,67
1788,-14.0,66
1789,-144.0,68
1790,-12.0,71
1791,12.0,63
1792,-14.0,68
1793,-6.0,61
1794,-20.0,66
1795,-27.0,64
1796,-23.0,59
1797,-27.0,75
1798,2.0,65
1799,-3.0,74
1800,-31.0,64
1801,-27.0,68
1802,-36.0,72
1803,-11.0,73
1804,-18.0,68
1805,2.0,61
1806,-19.0,71
1807,-3.0,75
1808,-12.0,63
1809,-27.0,70
1810,-9.0,66
1811,-13.0,65
1812,-1.0,66
1813,-4.0,70
1814,-28.0,76
1815,-116.0,71
1816,-12.0,72
1817,-27.0,73
1818,-88.0,72
1819,-18.0,76
1820,-28.0,67
1821,-11.0,68
1822,-96.0,69
1823,-96.0,73
1824,-55.0,73
1825,-6.0,68
1826,-5.0,63
1827,-29.0,70
1828,-3.0,71
1829,5.0,64
1830,-12.0,76
1831,-27.0,68
1832,-4.0,65
1833,-4.0,72
1834,9.0,66
1835,-5.0,70
1836,-30.0,73
1837,-5.0,65
1838,-27.0,75
1839,1.0,69
1840,3.0,64
1841,-4.0,74
1842,8.0,62
1843,-28.0,60
1844,-17.0,74
1845,-8.0,63
1846,-38.0,68
1847,-4.0,69
1848,3.0,65
1849,-17.0,76
1850,-4.0,62
1851,-20.0,68
1852,-14.0,64
1853,-19.0,71
1854,-9.0,71
1855,2.0,70
1856,-109.0,79
1857,-14.0,66
1858,5.0,75
1859,-26.0,71
1860,-16.0,72
1861,-17.0,71
1862,-13.0,74
1863,-30.0,63
1864,-18.0,68
1865,-3.0,68
1866,5.0,65
1867,-9.0,69
1868,-15.0,74
1869,-6.0,65
1870,-11.0,65
1871,-1.0,57
1872,-49.0,75
1873,1.0,66
1874,-25.0,67
1875,-17.0,69
1876,1.0,69
1877,4.0,61
1878,-34.0,77
1879,2.0,62
1880,-17.0,72
1881,-17.0,73
1882,-17.0,69
1883,-14.0,65
1884,-31.0,73
1885,0.0,61
1886,-5.0,71
1887,-4.0,65
1888,-29.0,72
1889,12.0,68
1890,-20.0,69
1891,-10.0,61
1892,6.0,68
1893,6.0,63
1894,1.0,71
1895,-8.0,68
1896,-27.0,69
1897,-12.0,72
1898,-12.0,61
1899,-34.0,67
1900,-15.0,66
1901,-17.0,68
1902,-11.0,74
1903,-25.0,76
1904,-51.0,74
1905,-16.0,66
1906,-33.0,67
1907,-9.0,72
1908,-13.0,70
1909,-15.0,72
1910,-22.0,68
1911,1.0,72
1912,-12.0,66
1913,-3.0,72
1914,-15.0,68
1915,-2.0,75
1916,-27.0,67
1917,-22.0,72
1918,6.0,73
1919,4.0,64
1920,-78.0,61
1921,-2.0,70
1922,-13.0,69
1923,-12.0,58
1924,-37.0,74
1925,-13.0,77
1926,-84.0,64
1927,-24.0,73
1928,0.0,69
1929,1.0,65
1930,-49.0,64
1931,-17.0,70
1932,0.0,62
1933,-23.0,75
1934,-69.0,82
1935,-50.0,65
1936,0.0,72
1937,-38.0,70
1938,-20.0,68
1939,-4.0,60
1940,-9.0,70
1941,-6.0,72
1942,-7.0,68
1943,-17.0,63
1944,-4.0,63
1945,-9.0,66
1946,-18.0,73
1947,3.0,69
1948,-39.0,70
1949,-13.0,71
1950,-5.0,74
1951,-41.0,71
1952,-4.0,63
1953,-61.0,64
1954,-21.0,78
1955,-21.0,65
1956,-5.0,63
1957,-5.0,67
1958,-1.0,64
1959,7.0,67
1960,9.0,61
1961,-5.0,74
1962,-83.0,70
1963,-8.0,62
1964,4.0,68
1965,7.0,60
1966,-47.0,71
1967,2.0,74
1968,-20.0,64
1969,-7.0,74
1970,-10.0,71
1971,-1.0,70
1972,3.0,64
1973,-62.0,70
1974,-15.0,66
1975,-65.0,65
1976,-7.0,73
1977,-3.0,71
1978,-3.0,73
1979,0.0,64
1980,-2.0,68
1981,11.0,67
1982,-14.0,71
1983,6.0,61
1984,-7.0,69
1985,0.0,56
1986,9.0,64
1987,-115.0,62
1988,1.0,70
1989,-24.0,76
1990,-22.0,70
1991,-10.0,72
1992,-7.0,68
1993,2.0,72
1994,-6.0,64
1995,10.0,65
1996,-33.0,75
1997,-20.0,68
1998,-4.0,70
1999,-10.0,71
2000,-3.0,62
2001,-8.0,62
2002,-31.0,76
2003,-15.0,71
2004,-13.0,70
2005,-3.0,63
2006,-10.0,67
2007,14.0,66
2008,-2.0,69
2009,-17.0,69
2010,-12.0,65
2011,-53.0,75
2012,-2.0,67
2013,1.0,66
2014,2.0,60
2015,3.0,67
2016,3.0,67
2017,-11.0,68
2018,-6.0,66
2019,-17.0,72
2020,-3.0,60
2021,-7.0,64
2022,-74.0,69
2023,12.0,63
2024,-33.0,72
2025,4.0,60
2026,-21.0,69
2027,-4.0,73
2028,-10.0,64
2029,-34.0,71
2030,-11.0,69
2031,-2.0,74
2032,-1.0,67
2033,-39.0,65
2034,-24.0,68
2035,-1.0,64
2036,-9.0,66
2037,-27.0,72
2038,-40.0,70
2039,-5.0,63
2040,-14.0,68
2041,-12.0,70
2042,-7.0,65
2043,-12.0,65
2044,-15.0,76
2045,3.0,63
2046,-36.0,73
2047,2.0,62
2048,-22.0,73
2049,-40.0,69
2050,-1.0,71
2051,-25.0,65
2052,-43.0,76
2053,2.0,71
2054,-7.0,68
2055,-16.0,83
2056,1.0,66
2057,4.0,60
2058,-22.0,73
2059,-38.0,66
2060,-31.0,66
2061,-30.0,72
2062,5.0,66
2063,1.0,59
2064,-77.0,69
2065,-22.0,73
2066,-9.0,66
2067,3.0,59
2068,-39.0,70
2069,-47.0,74
2070,0.0,62
2071,-10.0,70
2072,-1.0,70
2073,-5.0,66
2074,-13.0,70
2075,-3.0,59
2076,4.0,70
2077,-5.0,75
2078,-5.0,67
2079,-4.0,69
2080,0.0,76
2081,-23.0,71
2082,-1.0,65
2083,-26.0,70
2084,-41.0,76
2085,-33.0,66
2086,-8.0,67
2087,-25.0,67
2088,-8.0,63
2089,10.0,64
2090,5.0,67
2091,6.0,66
2092,-1.0,68
2093,-20.0,65
2094,3.0,73
2095,2.0,59
2096,-12.0,76
2097,-10.0,63
2098,0.0,67
2099,-7.0,63
2100,-3.0,64
2101,-7.0,66
2102,-7.0,59
2103,-11.0,71
2104,-23.0,64
2105,-59.0,79
2106,-22.0,63
2107,-6.0,69
2108,3.0,59
2109,-29.0,78
2110,-3.0,57
2111,-13.0,64
2112,-5.0,71
2113,-6.0,70
2114,-1.0,61
2115,-6.0,71
2116,-13.0,72
2117,-2.0,67
2118,-5.0,68
2119,-3.0,71
2120,-6.0,66
2121,10.0,64
2122,-15.0,68
2123,-10.0,65
2124,-21.0,72
2125,-10.0,68
2126,-17.0,72
2127,-7.0,71
2128,1.0,67
2129,1.0,65
2130,-12.0,77
2131,-16.0,65
2132,-39.0,71
2133,10.0,60
2134,1.0,65
2135,-17.0,68
2136,7.0,66
2137,-8.0,63
2138,-18.0,75
2139,-9.0,60
2140,3.0,75
2141,-56.0,65
2142,-4.0,67
2143,-16.0,72
2144,-4.0,66
2145,2.0,65
2146,-30.0,72
2147,-51.0,69
2148,-32.0,72
2149,-66.0,67
2150,-158.0,73
2151,0.0,70
2152,-58.0,68
2153,-25.0,69
2154,-13.0,65
2155,-15.0,76
2156,-5.0,70
2157,-19.0,68
2158,-19.0,70
2159,-23.0,73
2160,-12.0,72
2161,5.0,67
2162,-65.0,65
2163,9.0,64
2164,-1.0,64
2165,-24.0,68
2166,-17.0,78
2167,-3.0,64
2168,-7.0,69
2169,-14.0,69
2170,4.0,71
2171,-58.0,59
2172,-4.0,74
2173,-88.0,73
2174,7.0,76
2175,-41.0,65
2176,-31.0,65
2177,-1.0,66
2178,1.0,68
2179,-5.0,78
2180,-14.0,79
2181,-9.0,68
2182,1.0,70
2183,-2.0,72
2184,10.0,67
2185,5.0,75
2186,-9.0,65
2187,-96.0,73
2188,-155.0,74
2189,0.0,72
2190,-18.0,71
2191,-7.0,69
2192,-16.0,69
2193,0.0,72
2194,-9.0,65
2195,2.0,69
2196,3.0,58
2197,12.0,68
2198,-18.0,66
2199,-1.0,69
2200,-4.0,74
2201,-12.0,71
2202,-9.0,71
2203,-14.0,68
2204,-20.0,56
2205,-100.0,67
2206,-20.0,69
2207,4.0,76
2208,-14.0,71
2209,-16.0,73
2210,-28.0,75
2211,-16.0,68
2212,-1.0,65
2213,-4.0,69
2214,-8.0,75
2215,-49.0,69
2216,-4.0,68
2217,-8.0,71
2218,-4.0,67
2219,-61.0,67
2220,-87.0,69
2221,-14.0,68
2222,-10.0,74
2223,-13.0,64
2224,-10.0,72
2225,-9.0,71
2226,4.0,65
2227,-18.0,77
2228,4.0,69
2229,6.0,68
2230,-80.0,73
2231,-32.0,80
2232,-97.0,73
2233,-3.0,69
2234,-4.0,64
2235,2.0,67
2236,-7.0,67
2237,-16.0,68
2238,-35.0,62
2239,-29.0,70
2240,-46.0,74
2241,-19.0,74
2242,-18.0,65
2243,-20.0,70
2244,-3.0,61
2245,-15.0,61
2246,-82.0,63
2247,-3.0,69
2248,5.0,68
2249,-10.0,71
2250,-2.0,64
2251,-27.0,73
2252,1.0,61
2253,-12.0,72
2254,-12.0,72
2255,-17.0,70
2256,0.0,70
2257,-133.0,73
2258,-8.0,61
2259,-20.0,70
2260,1.0,68
2261,1.0,72
2262,3.0,62
2263,-19.0,76
2264,-4.0,65
2265,-11.0,73
2266,11.0,60
2267,-61.0,67
2268,-21.0,62
2269,-75.0,66
2270,-64.0,69
2271,-14.0,68
2272,6.0,63
2273,1.0,66
2274,-6.0,68
2275,-15.0,64
2276,11.0,58
2277,-17.0,64
2278,-21.0,70
2279,6.0,68
2280,-16.0,67
2281,-12.0,72
2282,-22.0,71
2283,-1.0,70
2284,-8.0,73
2285,-5.0,58
2286,-7.0,70
2287,-4.0,78
2288,-4.0,68
2289,0.0,61
2290,-25.0,73
2291,-12.0,60
2292,3.0,68
2293,-6.0,65
2294,5.0,68
2295,-1.0,66
2296,-9.0,62
2297,-17.0,71
2298,-7.0,69
2299,-1.0,74
2300,1.0,61
2301,-7.0,70
2302,-18.0,65
2303,-4.0,71
2304,8.0,63
2305,-1.0,63
2306,-23.0,69
2307,-17.0,60
2308,-1.0,61
2309,-16.0,67
2310,-2.0,70
2311,5.0,69
2312,-22.0,73
2313,13.0,53
2314,-28.0,64
2315,-2.0,71
2316,-15.0,71
2317,5.0,68
2318,-8.0,73
2319,-23.0,73
2320,-3.0,62
2321,-4.0,78
2322,-16.0,75
2323,-23.0,68
2324,-13.0,77
2325,-36.0,73
2326,-4.0,67
2327,-4.0,68
2328,-13.0,73
2329,-7.0,71
2330,-5.0,68
2331,-14.0,66
2332,-34.0,65
2333,6.0,68
2334,-10.0,75
2335,-13.0,63
2336,-13.0,70
2337,1.0,65
2338,4.0,67
2339,-13.0,73
2340,-10.0,62
2341,-6.0,63
2342,-21.0,72
2343,-1.0,66
2344,0.0,73
2345,-36.0,65
2346,5.0,72
2347,-2.0,74
2348,-109.0,65
2349,-36.0,73
2350,3.0,62
2351,-8.0,69
2352,-19.0,70
2353,0.0,62
2354,1.0,66
2355,-12.0,72
2356,-20.0,63
2357,-4.0,64
2358,-10.0,65
2359,-4.0,69
2360,3.0,72
2361,-6.0,65
2362,-10.0,71
2363,3.0,63
2364,8.0,60
2365,-6.0,63
2366,-70.0,72
2367,-104.0,69
2368,-68.0,65
2369,-1.0,69
2370,-30.0,64
2371,-64.0,64
2372,-60.0,65
2373,-17.0,68
2374,-5.0,66
2375,5.0,67
2376,-8.0,58
2377,-4.0,68
2378,1.0,69
2379,-1.0,61
2380,-29.0,66
2381,-46.0,65
2382,9.0,61
2383,-41.0,74
2384,4.0,69
2385,-11.0,66
2386,-24.0,73
2387,-2.0,74
2388,-7.0,64
2389,-13.0,67
2390,-2.0,65
2391,-33.0,69
2392,-47.0,61
2393,-17.0,69
2394,-3.0,73
2395,-51.0,69
2396,-66.0,62
2397,-50.0,61
2398,3.0,72
2399,-17.0,67
2400,3.0,67
2401,-1.0,75
2402,-56.0,68
2403,-68.0,65
2404,-12.0,68
2405,13.0,56
2406,-68.0,67
2407,8.0,67
2408,3.0,69
2409,-25.0,74
2410,-33.0,58
2411,-33.0,78
2412,-2.0,73
2413,-33.0,60
2414,-26.0,71
2415,-2.0,64
2416,-94.0,71
2417,1.0,59
2418,-33.0,74
2419,-59.0,68
2420,-31.0,64
2421,10.0,66
2422,-9.0,68
2423,-20.0,65
2424,0.0,63
2425,-7.0,70
2426,-11.0,63
2427,-10.0,75
2428,-19.0,74
2429,-8.0,71
2430,-2.0,66
2431,-14.0,80
2432,-5.0,71
2433,-34.0,76
2434,2.0,73
2435,-6.0,65
2436,-19.0,70
2437,8.0,66
2438,7.0,70
2439,4.0,70
2440,2.0,68
2441,-7.0,65
2442,-17.0,74
2443,2.0,65
2444,-11.0,71
2445,2.0,70
2446,-7.0,73
2447,-27.0,72
2448,-19.0,71
2449,-5.0,73
2450,0.0,69
2451,5.0,66
2452,-21.0,73
2453,7.0,62
2454,-10.0,62
2455,1.0,66
2456,-16.0,66
2457,-12.0,63
2458,3.0,60
2459,-25.0,79
2460,-6.0,70
2461,-31.0,64
2462,-5.0,69
2463,-21.0,74
2464,1.0,74
2465,2.0,57
2466,-23.0,75
2467,-5.0,73
2468,-25.0,68
2469,-72.0,71
2470,-2.0,60
2471,3.0,70
2472,-52.0,65
2473,5.0,59
2474,-18.0,81
2475,4.0,64
2476,-19.0,73
2477,-8.0,70
2478,-8.0,67
2479,-6.0,64
2480,-5.0,69
2481,7.0,64
2482,-36.0,63
2483,-24.0,71
2484,-50.0,63
2485,2.0,59
2486,-1.0,64
2487,-31.0,73
2488,-62.0,69
2489,-6.0,71
2490,7.0,60
2491,-8.0,73
2492,-91.0,74
2493,8.0,75
2494,-16.0,72
2495,4.0,67
2496,-24.0,70
2497,-13.0,72
2498,-29.0,69
2499,-7.0,65
2500,-25.0,69
2501,-86.0,66
2502,2.0,66
2503,-35.0,82
2504,-20.0,62
2505,-14.0,73
2506,11.0,63
2507,-10.0,66
2508,9.0,65
2509,-61.0,65
2510,-17.0,69
2511,-7.0,65
2512,7.0,59
2513,-32.0,64
2514,-15.0,67
2515,-131.0,81
2516,-13.0,72
2517,-57.0,63
2518,-38.0,62
2519,-14.0,72
2520,13.0,58
2521,-4.0,71
2522,-12.0,72
2523,-3.0,61
2524,-29.0,70
2525,-3.0,69
2526,-3.0,70
2527,-7.0,61
2528,-7.0,62
2529,-13.0,72
2530,-29.0,69
2531,-17.0,66
2532,-112.0,67
2533,4.0,70
2534,-9.0,59
2535,-6.0,65
2536,-4.0,72
2537,-24.0,64
2538,-69.0,69
2539,-19.0,71
2540,-82.0,60
2541,-98.0,65
2542,-20.0,70
2543,-8.0,70
2544,-8.0,72
2545,-65.0,64
2546,7.0,61
2547,-24.0,74
2548,6.0,66
2549,-10.0,64
2550,-6.0,67
2551,2.0,70
2552,-27.0,70
2553,-1.0,72
2554,4.0,63
2555,-7.0,67
2556,-10.0,72
2557,4.0,67
2558,-33.0,75
2559,-10.0,63
2560,-4.0,70
2561,-4.0,64
2562,-35.0,70
2563,14.0,55
2564,-18.0,71
2565,-13.0,68
2566,-23.0,66
2567,-22.0,73
2568,-8.0,67
2569,-17.0,77
2570,-79.0,68
2571,-51.0,66
2572,-32.0,72
2573,0.0,69
2574,-6.0,67
2575,-16.0,62
2576,-15.0,72
2577,-2.0,58
2578,-17.0,70
2579,-10.0,67
2580,3.0,61
2581,6.0,64
2582,-92.0,70
2583,-5.0,57
2584,-78.0,67
2585,-73.0,66
2586,-56.0,70
2587,-17.0,65
2588,-11.0,74
2589,-18.0,76
2590,-18.0,65
2591,-10.0,70
2592,-100.0,73
2593,-12.0,65
2594,-9.0,60
2595,-28.0,64
2596,-13.0,68
2597,-4.0,70
2598,-14.0,77
2599,-5.0,66
2600,-7.0,62
2601,-2.0,71
2602,-6.0,74
2603,-70.0,68
2604,3.0,72
2605,-7.0,67
2606,-61.0,66
2607,-4.0,78
2608,-89.0,72
2609,-15.0,77
2610,-4.0,74
2611,-5.0,66
2612,-7.0,60
2613,-5.0,72
2614,-20.0,77
2615,-6.0,65
2616,-42.0,71
2617,-6.0,67
2618,11.0,70
2619,-29.0,65
2620,-4.0,72
2621,-20.0,71
2622,-25.0,72
2623,-23.0,66
2624,5.0,63
2625,-21.0,64
2626,-93.0,63
2627,-17.0,69
2628,-5.0,61
2629,-1.0,70
2630,-91.0,67
2631,-5.0,69
2632,-8.0,74
2633,-27.0,69
2634,-11.0,69
2635,-8.0,61
2636,2.0,66
2637,-27.0,69
2638,-157.0,71
2639,0.0,63
2640,8.0,65
2641,-2.0,66
2642,14.0,59
2643,-46.0,67
2644,-15.0,67
2645,1.0,65
2646,-2.0,69
2647,4.0,65
2648,3.0,67
2649,-26.0,63
2650,-59.0,69
2651,-38.0,64
2652,2.0,73
2653,-22.0,81
2654,8.0,68
2655,0.0,61
2656,-75.0,84
2657,-7.0,63
2658,-14.0,60
2659,-22.0,72
2660,-9.0,63
2661,-18.0,67
2662,0.0,75
2663,3.0,68
2664,5.0,69
2665,-35.0,64
2666,-41.0,71
2667,12.0,69
2668,-1.0,74
2669,-40.0,76
2670,-19.0,63
2671,-3.0,67
2672,-25.0,66
2673,-3.0,69
2674,10.0,65
2675,-3.0,67
2676,-1.0,70
2677,-115.0,67
2678,5.0,62
2679,5.0,65
2680,3.0,61
2681,-19.0,73
2682,-4.0,66
2683,-29.0,65
2684,-3.0,70
2685,-7.0,61
2686,-86.0,74
2687,4.0,73
2688,-2.0,62
2689,-21.0,66
2690,-13.0,67
2691,-18.0,63
2692,-9.0,69
2693,-9.0,75
2694,-29.0,68
2695,-23.0,72
2696,-13.0,59
2697,-106.0,69
2698,-3.0,64
2699,-101.0,73
2700,0.0,74
2701,4.0,68
2702,-30.0,67
2703,-2.0,62
2704,-9.0,70
2705,-51.0,77
2706,-1.0,61
2707,6.0,65
2708,-5.0,67
2709,-20.0,72
2710,-4.0,72
2711,-1.0,72
2712,-6.0,66
2713,-3.0,66
2714,-24.0,70
2715,-66.0,65
2716,1.0,68
2717,-133.0,69
2718,-4.0,73
2719,3.0,62
2720,4.0,59
2721,-37.0,69
2722,-13.0,69
2723,-17.0,61
2724,-49.0,71
2725,-48.0,72
2726,-66.0,62
2727,-15.0,68
2728,9.0,64
2729,-4.0,73
2730,-8.0,73
2731,9.0,68
2732,-6.0,77
2733,-3.0,69
2734,-5.0,62
2735,14.0,68
2736,-3.0,76
2737,-19.0,66
2738,-5.0,64
2739,-3.0,75
2740,10.0,60
2741,11.0,67
2742,-26.0,69
2743,6.0,68
2744,-25.0,68
2745,0.0,69
2746,-3.0,71
2747,-33.0,66
2748,10.0,70
2749,-27.0,67
2750,-2.0,68
2751,0.0,71
2752,1.0,68
2753,-29.0,67
2754,4.0,68
2755,-33.0,70
2756,-15.0,71
2757,-32.0,73
2758,9.0,63
2759,-18.0,65
2760,0.0,65
2761,-15.0,67
2762,-14.0,67
2763,-11.0,66
2764,-6.0,62
2765,-10.0,74
2766,-2.0,67
2767,-1.0,67
2768,8.0,77
2769,-15.0,71
2770,-5.0,67
2771,-4.0,71
2772,1.0,65
2773,-3.0,70
2774,-5.0,71
2775,3.0,67
2776,0.0,73
2777,-39.0,69
2778,-18.0,70
2779,-1.0,67
2780,-5.0,69
2781,1.0,63
2782,1.0,65
2783,3.0,75
2784,-1.0,67
2785,-24.0,67
2786,9.0,68
2787,-4.0,60
2788,-25.0,63
2789,-4.0,70
2790,-13.0,80
2791,5.0,69
2792,4.0,65
2793,-21.0,63
2794,6.0,70
2795,-14.0,66
2796,-11.0,70
2797,-17.0,76
2798,-24.0,64
2799,6.0,69
2800,-7.0,72
2801,-25.0,74
2802,-27.0,73
2803,-19.0,73
2804,1.0,72
2805,-50.0,70
2806,-15.0,65
2807,-3.0,71
2808,-11.0,63
2809,4.0,71
2810,-16.0,63
2811,-3.0,67
2812,-20.0,66
2813,-20.0,61
2814,-78.0,82
2815,3.0,67
2816,3.0,65
2817,-2.0,65
2818,-27.0,69
2819,4.0,66
2820,-6.0,70
2821,-2.0,74
2822,8.0,76
2823,-4.0,64
2824,10.0,56
2825,-21.0,76
2826,7.0,69
2827,-17.0,76
2828,7.0,61
2829,-11.0,68
2830,-16.0,76
2831,-17.0,71
2832,5.0,73
2833,-2.0,64
2834,-18.0,70
2835,-26.0,71
2836,-9.0,71
2837,-36.0,74
2838,-4.0,70
2839,7.0,60
2840,-21.0,71
2841,-11.0,68
2842,-28.0,66
2843,-26.0,71
2844,-4.0,73
2845,-2.0,62
2846,-1.0,71
2847,-3.0,68
2848,-5.0,74
2849,-15.0,75
2850,-30.0,72
2851,0.0,72
2852,7.0,69
2853,-4.0,65
2854,-43.0,68
2855,-3.0,56
2856,-17.0,69
2857,3.0,74
2858,2.0,65
2859,-9.0,73
2860,2.0,64
2861,-4.0,70
2862,-18.0,71
2863,-9.0,66
2864,-15.0,71
2865,3.0,65
2866,-33.0,63
2867,4.0,67
2868,-7.0,56
2869,-7.0,73
2870,-11.0,68
2871,-13.0,68
2872,-8.0,58
2873,-45.0,74
2874,-24.0,66
2875,-1.0,61
2876,-35.0,70
2877,-41.0,72
2878,-56.0,68
2879,-23.0,76
2880,-13.0,69
2881,-9.0,69
2882,-17.0,74
2883,7.0,66
2884,-35.0,72
2885,2.0,66
2886,-8.0,74
2887,-20.0,61
2888,-3.0,65
2889,-10.0,66
2890,2.0,71
2891,7.0,66
2892,-4.0,65
2893,-20.0,80
2894,-18.0,63
2895,-5.0,63
2896,4.0,65
2897,-18.0,66
2898,-9.0,65
2899,-18.0,69
2900,-1.0,65
2901,-5.0,72
2902,-2.0,69
2903,1.0,62
2904,-13.0,63
2905,2.0,71
2906,-2.0,63
2907,-16.0,67
2908,-5.0,68
2909,-16.0,66
2910,0.0,58
2911,4.0,75
2912,-4.0,69
2913,7.0,67
2914,2.0,61
2915,12.0,65
2916,-21.0,66
2917,4.0,59
2918,2.0,66
2919,-14.0,73
2920,-15.0,76
2921,-9.0,70
2922,-6.0,62
2923,-7.0,71
2924,-59.0,57
2925,4.0,73
2926,-42.0,73
2927,-34.0,70
2928,-25.0,74
2929,-3.0,70
2930,-8.0,67
2931,-10.0,72
2932,-16.0,65
2933,2.0,64
2934,-19.0,69
2935,-12.0,71
2936,-12.0,70
2937,-9.0,64
2938,-34.0,70
2939,-7.0,78
2940,-6.0,63
2941,-5.0,70
2942,-12.0,65
2943,-14.0,63
2944,-6.0,67
2945,-4.0,60
2946,-13.0,67
2947,-19.0,62
2948,-53.0,83
2949,2.0,62
2950,-2.0,65
2951,-10.0,71
2952,3.0,66
2953,-11.0,65
2954,-17.0,65
2955,-16.0,75
2956,-27.0,68
