epoch,total_reward,total_demand
177,2.0,36
178,7,36
179,5.0,34
180,3.0,36
181,7.0,38
182,7.0,32
183,8,37
184,8.0,31
185,1.0,39
186,7,34
187,0.0,39
188,11,33
189,5.0,35
190,7.0,33
191,7.0,33
192,5.0,39
193,8,35
194,5.0,36
195,7.0,29
196,3.0,37
197,9.0,31
198,4.0,30
199,5.0,33
200,7.0,34
201,5.0,37
202,9.0,33
203,6,34
204,3.0,37
205,9.0,27
206,7,33
207,8.0,30
208,8.0,32
209,6.0,33
210,8.0,27
211,9.0,30
212,10,30
213,7.0,31
214,7,36
215,7.0,35
216,7,33
217,8.0,34
218,8,37
219,7.0,27
220,5.0,35
221,3.0,37
222,8.0,33
223,9,35
224,8.0,31
225,8.0,35
226,8.0,30
227,6.0,36
228,6.0,26
229,7,34
230,8.0,29
231,8.0,29
232,8,32
233,8,31
234,5.0,35
235,4,36
236,6.0,40
237,7.0,32
238,8,35
239,6.0,36
240,8,28
241,6.0,37
242,8,38
243,6.0,40
244,6.0,29
245,2.0,30
246,7.0,28
247,1.0,36
248,8.0,30
249,3.0,36
250,7,35
251,10,31
252,7,30
253,9,34
254,4.0,31
255,3.0,32
256,1.0,36
257,7.0,37
258,8,34
259,6.0,31
260,7.0,32
261,6.0,32
262,8.0,30
263,8,29
264,7,36
265,6.0,31
266,4.0,29
267,7,32
268,8.0,37
269,6.0,35
270,2.0,36
271,5.0,41
272,2.0,34
273,7.0,37
274,6.0,31
275,8,33
276,2.0,32
277,4.0,40
278,6.0,37
279,6.0,32
280,1.0,33
281,7.0,36
282,8.0,35
283,8,37
284,6.0,41
285,1.0,39
286,6.0,41
287,9.0,35
288,3.0,40
289,1.0,42
290,7,37
291,7,34
292,7.0,38
293,3.0,31
294,5.0,38
295,7,40
296,7.0,32
297,9,30
298,3.0,40
299,6.0,35
300,9,31
301,4.0,35
302,5.0,38
303,6.0,40
304,8.0,38
305,8,32
306,7,31
307,4.0,38
308,7.0,34
309,6.0,28
310,6.0,33
311,6.0,33
312,9,35
313,7,33
314,3.0,29
315,7,36
316,6.0,36
317,10,32
318,3.0,38
319,6.0,38
320,-1.0,31
321,8.0,31
322,6.0,33
323,3.0,35
324,9,30
325,3.0,35
326,7.0,31
327,10,33
328,2.0,36
329,4.0,31
330,2.0,27
331,9.0,30
332,0.0,32
333,10,34
334,8,32
335,7,39
336,11,32
337,9,35
338,5.0,30
339,6.0,26
340,5.0,29
341,4.0,38
342,9.0,32
343,7,33
344,8,34
345,7,31
346,9,29
347,7.0,36
348,6,33
349,6,38
350,6.0,35
351,6.0,36
352,5.0,36
353,5.0,33
354,4.0,40
355,6.0,32
356,4.0,37
357,6.0,35
358,6.0,34
359,6.0,34
360,6.0,35
361,6.0,37
362,10,33
363,6.0,37
364,4.0,35
365,8.0,35
366,5,38
367,8.0,35
368,8,34
369,5.0,37
370,8,35
371,8.0,35
372,6,36
373,6.0,33
374,10,28
375,6.0,30
376,3.0,38
377,5.0,34
378,2.0,36
379,6.0,37
380,5.0,38
381,9.0,29
382,9,32
383,5.0,39
384,7.0,32
385,9,38
386,5.0,26
387,6.0,32
388,7.0,30
389,6.0,33
390,8.0,31
391,5.0,38
392,7,35
393,2.0,33
394,0.0,32
395,7.0,32
396,7,36
397,5.0,28
398,9.0,37
399,3.0,38
400,2.0,40
401,3.0,35
402,11,35
403,6.0,33
404,7,33
405,7.0,33
406,4.0,33
407,7.0,27
408,3.0,35
409,8,32
410,8,31
411,4.0,42
412,5.0,35
413,8,34
414,5.0,37
415,6.0,34
416,9,36
417,10,34
418,5.0,43
419,5,34
420,8.0,32
421,6,36
422,9,32
423,5.0,37
424,3.0,35
425,6,34
426,7,34
427,2.0,34
428,6.0,31
429,7.0,36
430,7.0,38
431,8,39
432,3.0,36
433,6.0,32
434,9.0,35
435,9,27
436,5.0,39
437,7,31
438,4.0,33
439,8.0,34
440,1.0,40
441,3.0,33
442,7.0,34
443,5.0,32
444,6.0,35
445,5.0,39
446,6.0,38
447,5.0,34
448,8.0,31
449,7.0,36
450,9.0,36
451,7.0,27
452,7,37
453,8.0,39
454,7,32
455,6.0,29
456,7.0,29
457,8.0,29
458,6.0,35
459,6.0,33
460,6.0,35
461,7.0,32
462,6.0,31
463,6,41
464,7.0,32
465,6.0,29
466,7.0,38
467,6.0,37
468,6.0,35
469,6,34
470,11,33
471,3.0,38
472,6.0,33
473,5.0,35
474,5.0,36
475,4.0,40
476,7.0,31
477,7.0,36
478,1.0,33
479,-4.0,39
480,4.0,27
481,6.0,36
482,9,28
483,7,31
484,6.0,39
485,7.0,28
486,7.0,34
487,5.0,41
488,8.0,26
489,8,32
490,10,32
491,7.0,37
492,8.0,29
493,5.0,34
494,7,34
495,6.0,36
496,5.0,36
497,7.0,31
498,11,35
499,6.0,30
500,5.0,35
501,5,37
502,7.0,37
503,8.0,35
504,7.0,34
505,8.0,30
506,6.0,44
507,9,35
508,4.0,29
509,6.0,26
510,7,34
511,5.0,37
512,7.0,35
513,5.0,38
514,7.0,31
515,2.0,36
516,7,32
517,8.0,32
518,8.0,34
519,10,35
520,3.0,32
521,6.0,38
522,6.0,35
523,6.0,26
524,5.0,30
525,6.0,37
526,5.0,34
527,7.0,26
528,8.0,34
529,8,37
530,1.0,40
531,6,33
532,7.0,32
533,9,33
534,2.0,31
535,6.0,36
536,4.0,31
537,6.0,40
538,0.0,36
539,8,31
540,8,31
541,6.0,36
542,8.0,27
543,4.0,33
544,8,29
545,8,32
546,4.0,36
547,6.0,35
548,8.0,33
549,9,30
550,3.0,39
551,6.0,35
552,3.0,37
553,6,36
554,9,29
555,5.0,33
556,9.0,30
557,8.0,30
558,10,32
559,6,39
560,6.0,32
561,10,33
562,10.0,34
563,8.0,30
564,7.0,36
565,8,31
566,8.0,33
567,6.0,40
568,5.0,37
569,6.0,37
570,7.0,33
571,7.0,38
572,7.0,31
573,3.0,34
574,6.0,35
575,7,35
576,5.0,36
577,9.0,32
578,8.0,35
579,9,37
580,5.0,33
581,9,35
582,6.0,30
583,7.0,31
584,6.0,33
585,7,34
586,8.0,29
587,9,29
588,4.0,28
589,4.0,34
590,4.0,30
591,6.0,33
592,5.0,35
593,7.0,29
594,6.0,29
595,4.0,43
596,8.0,29
597,8.0,35
598,4.0,36
599,2.0,35
600,8,35
601,4.0,38
602,7.0,33
603,9,30
604,3.0,36
605,7.0,35
606,6,26
607,7.0,33
608,9,35
609,1.0,38
610,8.0,33
611,7.0,34
612,6.0,32
613,8.0,31
614,8,35
615,7.0,36
616,7.0,37
617,6,40
618,5.0,34
619,3.0,35
620,7.0,33
621,3.0,27
622,2.0,32
623,5.0,30
624,7.0,36
625,4.0,42
626,6.0,34
627,4.0,35
628,7.0,31
629,4.0,38
630,4.0,30
631,8.0,38
632,5.0,30
633,7.0,31
634,5.0,35
635,4,35
636,6.0,34
637,5.0,38
638,9.0,31
639,5.0,29
640,9.0,30
641,9,35
642,3.0,35
643,1.0,40
644,2.0,31
645,8,36
646,8,37
647,5.0,37
648,6,34
649,5.0,34
650,5.0,30
651,5.0,33
652,9,40
653,8,33
654,9.0,33
655,5.0,40
656,2.0,43
657,5.0,34
658,9,34
659,9,32
660,9,30
661,4.0,38
662,9,35
663,6.0,37
664,6.0,28
665,8,30
666,7.0,33
667,8,34
668,7.0,31
669,7,34
670,3.0,42
671,7.0,33
672,8.0,31
673,9,34
674,8.0,29
675,9,35
676,3.0,38
677,8.0,32
678,7.0,37
679,5.0,35
680,-3.0,36
681,7.0,31
682,6.0,35
683,-2.0,34
684,6.0,36
685,8.0,34
686,8,38
687,7.0,34
688,4.0,37
689,6.0,30
690,6.0,32
691,4.0,38
692,7,38
693,9,34
694,6.0,29
695,5.0,29
696,1.0,35
697,4.0,35
698,6.0,39
699,6.0,39
700,7.0,32
701,4.0,39
702,6.0,35
703,6.0,34
704,7.0,30
705,7,34
706,7.0,32
707,0.0,33
708,7.0,31
709,3.0,32
710,7.0,35
711,1.0,40
712,5,35
713,5.0,39
714,7.0,33
715,6.0,36
716,7.0,29
717,7.0,31
718,7.0,37
719,8.0,31
720,7.0,33
721,7.0,33
722,4.0,42
723,9,34
724,9,35
725,5.0,35
726,6.0,42
727,6.0,34
728,4.0,33
729,3.0,29
730,7,36
731,6.0,33
732,8.0,44
733,6.0,29
734,5.0,37
735,1.0,30
736,8.0,37
737,4.0,36
738,7.0,35
739,4.0,38
740,8,30
741,6.0,36
742,6.0,38
743,10,32
744,7.0,33
745,6.0,30
746,7.0,36
747,7.0,36
748,5.0,36
749,8.0,31
750,1.0,39
751,9.0,31
752,5.0,37
753,2.0,32
754,5.0,39
755,0.0,33
756,2.0,39
757,2.0,37
758,5.0,35
759,7,33
760,6,32
761,7.0,31
762,7,37
763,7.0,33
764,5.0,34
765,5.0,28
766,5.0,36
767,5,35
768,4.0,38
769,9.0,33
770,5.0,36
771,7.0,38
772,7.0,32
773,7.0,29
774,9,29
775,8.0,29
776,8.0,32
777,4.0,37
778,8.0,35
779,3.0,40
780,9,30
781,7.0,37
782,9,30
783,6.0,36
784,10,28
785,7,40
786,7.0,39
787,6,34
788,4.0,37
789,8,36
790,8,32
791,7,37
792,3.0,37
793,8,35
794,5,33
795,6.0,36
796,8,30
797,4.0,30
798,9,35
799,5.0,33
800,5.0,32
801,9,31
802,10.0,26
803,8.0,36
804,5.0,35
805,5.0,31
806,3.0,36
807,6.0,34
808,7,30
809,7,30
810,5.0,36
811,7.0,32
812,10,30
813,3.0,32
814,5,36
815,8,37
816,7,35
817,9,31
818,8,35
819,4.0,41
820,8.0,32
821,7.0,32
822,6.0,37
823,6.0,39
824,8,41
825,7.0,32
826,4.0,32
827,9,33
828,6,34
829,6.0,31
830,6.0,37
831,8.0,32
832,7.0,33
833,8.0,37
834,6.0,39
835,6.0,37
836,6.0,35
837,8,30
838,3.0,31
839,9,31
840,4.0,34
841,8,31
842,5.0,32
843,1.0,38
844,5.0,29
845,7,36
846,5.0,32
847,9,28
848,7.0,40
849,7.0,37
850,0.0,38
851,6.0,39
852,7,34
853,9,30
854,8.0,35
855,10,34
856,5.0,30
857,7,37
858,7.0,40
859,7.0,32
860,9,28
861,7.0,31
862,5.0,34
863,8,32
864,7,39
865,9.0,29
866,6,35
867,10,32
868,11,27
869,7.0,31
870,7.0,32
871,8,31
872,5.0,35
873,6.0,28
874,7,42
875,6,35
876,5.0,35
877,2.0,32
878,7.0,30
879,9,31
880,10,29
881,4.0,28
882,6.0,35
883,7.0,32
884,9,25
885,9,29
886,5.0,29
887,5.0,31
888,9,35
889,7.0,31
890,9,31
891,10,31
892,8.0,35
893,9.0,33
894,8,36
895,4.0,39
896,7,32
897,6.0,29
898,7.0,34
899,2.0,34
900,8,34
901,7.0,32
902,8.0,35
903,2.0,38
904,6.0,27
905,0.0,42
906,7,33
907,8,33
908,7,26
909,6.0,38
910,9,30
911,5,33
912,9,31
913,4.0,43
914,8,34
915,4.0,41
916,5.0,35
917,5.0,31
918,6.0,32
919,6.0,29
920,6,32
921,6.0,38
922,9,36
923,5.0,34
924,2.0,40
925,9,37
926,8.0,34
927,9,35
928,2.0,34
929,11,32
930,9,33
931,8,35
932,6.0,37
933,8,29
934,6.0,34
935,6.0,29
936,8.0,32
937,8,29
938,5.0,29
939,6.0,32
940,7.0,36
941,6.0,36
942,7.0,34
943,4.0,38
944,6.0,40
945,8,34
946,7.0,30
947,5.0,38
948,7.0,34
949,7,36
950,5,36
951,4.0,35
952,7.0,30
953,6.0,33
954,4.0,37
955,4.0,37
956,10,33
957,7.0,38
958,5.0,33
959,9.0,30
960,8,34
961,6.0,33
962,4.0,35
963,7.0,35
964,6.0,35
965,9,30
966,7,38
967,9,31
968,7,34
969,3.0,32
970,7.0,31
971,7,36
972,7,32
973,7.0,36
974,9,36
975,3.0,40
976,6.0,38
977,5.0,33
978,6.0,37
979,9,34
980,5.0,31
981,6,38
982,-1.0,33
983,2.0,32
984,3.0,41
985,7.0,32
986,8.0,37
987,5.0,37
988,7,40
989,5.0,32
990,3.0,37
991,-3.0,30
992,4.0,40
993,8,34
994,3.0,35
995,7.0,32
996,6,35
997,9,29
998,6.0,36
999,5.0,34
1000,9.0,33
1001,10,30
1002,9.0,27
1003,9,29
1004,8,33
1005,8,34
1006,4.0,37
1007,7.0,34
1008,7.0,26
1009,5.0,38
1010,9,31
1011,10,31
1012,8.0,28
1013,8,33
1014,5.0,34
1015,7,33
1016,6,38
1017,6.0,32
1018,9,34
1019,6.0,38
1020,6.0,30
1021,7.0,29
1022,4.0,33
1023,8,32
1024,7.0,32
1025,3.0,39
1026,6.0,37
1027,2.0,34
1028,6.0,34
1029,8.0,33
1030,7,37
1031,8,31
1032,5.0,32
1033,7,34
1034,2.0,34
1035,7.0,34
1036,6.0,31
1037,5.0,34
1038,9,40
1039,7.0,36
1040,6.0,36
1041,7.0,36
1042,8,34
1043,6.0,33
1044,5.0,32
1045,5.0,35
1046,11,34
1047,5.0,34
1048,4.0,36
1049,8.0,33
1050,7.0,30
1051,3.0,38
1052,6.0,38
1053,7.0,35
1054,5.0,36
1055,6.0,34
1056,4.0,34
1057,8.0,32
1058,8,38
1059,5.0,35
1060,7.0,29
1061,3.0,37
1062,-9.0,37
1063,7,29
1064,8,39
1065,7.0,32
1066,10,29
1067,5.0,32
1068,6.0,38
1069,5.0,36
1070,9.0,32
1071,6,32
1072,8.0,27
1073,8,30
1074,6.0,34
1075,7,37
1076,7.0,35
1077,8.0,34
1078,9.0,34
1079,7.0,29
1080,6.0,35
1081,7,36
1082,7.0,31
1083,6.0,33
1084,7.0,34
1085,5.0,38
1086,9,28
1087,5.0,36
1088,8.0,33
1089,2.0,35
1090,8.0,31
1091,8.0,35
1092,5.0,33
1093,3.0,42
1094,7.0,33
1095,7.0,33
1096,5.0,31
1097,9,32
1098,5.0,38
1099,2.0,35
1100,8.0,34
1101,6.0,37
1102,8.0,30
1103,10.0,35
1104,8,36
1105,6.0,34
1106,9,34
1107,8.0,31
1108,10,34
1109,0.0,35
1110,6.0,32
1111,10,31
1112,5.0,39
1113,5.0,38
1114,9.0,35
1115,8,31
1116,7,33
1117,5.0,31
1118,3.0,33
1119,6,34
1120,4.0,30
1121,6.0,32
1122,8,28
1123,5.0,35
1124,4.0,38
1125,6.0,37
1126,7,34
1127,6,36
1128,-6.0,35
1129,6.0,35
1130,6,36
1131,5.0,33
1132,4.0,40
1133,6.0,38
1134,8,35
1135,9,36
1136,6.0,33
1137,5.0,27
1138,8,34
1139,6.0,36
1140,6.0,36
1141,9,29
1142,8,35
1143,3.0,33
1144,7,30
1145,0.0,36
1146,6.0,32
1147,9,29
1148,8,35
1149,5.0,28
1150,1.0,40
1151,6,35
1152,4.0,37
1153,10,33
1154,5,37
1155,6.0,33
1156,6.0,34
1157,5.0,31
1158,2.0,30
1159,6.0,37
1160,7,35
1161,8,33
1162,10,31
1163,7,36
1164,7,35
1165,1.0,36
1166,5.0,33
1167,5.0,38
1168,9,30
1169,6.0,33
1170,9.0,33
1171,5.0,28
1172,6,26
1173,5.0,29
1174,6.0,31
1175,6.0,35
1176,8.0,30
1177,8.0,35
1178,6.0,33
1179,7.0,34
1180,7,37
1181,8,39
1182,-1.0,42
1183,7.0,35
1184,8,31
1185,5.0,36
1186,6.0,35
1187,8,33
1188,2.0,34
1189,6.0,37
1190,5.0,35
1191,5.0,41
1192,7.0,37
1193,3.0,40
1194,3.0,34
1195,8,34
1196,7,30
1197,2.0,33
1198,6,38
1199,3.0,35
1200,6.0,35
1201,6.0,28
1202,6,32
1203,5.0,34
1204,10,33
1205,8,34
1206,8.0,32
1207,2.0,40
1208,3.0,33
1209,8.0,29
1210,8,38
1211,6.0,31
1212,8,31
1213,9,24
1214,9,33
1215,6.0,34
1216,3.0,33
1217,5.0,33
1218,7.0,33
1219,3.0,38
1220,10,34
1221,8.0,39
1222,6.0,33
1223,6.0,34
1224,3.0,41
1225,3.0,36
1226,10,31
1227,7.0,38
1228,8,33
1229,8,28
1230,6.0,34
1231,7.0,33
1232,4.0,37
1233,4.0,38
1234,10,33
1235,6.0,35
1236,8,34
1237,6.0,32
1238,7.0,36
1239,6.0,36
1240,7,33
1241,6.0,35
1242,8,32
1243,9,31
1244,7,32
1245,8,26
1246,6.0,29
1247,6.0,29
1248,-3.0,40
1249,4.0,33
1250,8,35
1251,5.0,39
1252,6.0,29
1253,6.0,33
1254,6.0,30
1255,8.0,31
1256,7.0,37
1257,8.0,32
1258,6.0,31
1259,0.0,38
1260,7,35
1261,8.0,36
1262,6,34
1263,3.0,37
1264,6,31
1265,6.0,26
1266,8.0,32
1267,3.0,38
1268,6,34
1269,9,33
1270,5.0,38
1271,1.0,37
1272,6.0,28
1273,6.0,38
1274,7.0,30
1275,5.0,37
1276,6.0,32
1277,5.0,38
1278,6.0,35
1279,8,35
1280,4.0,33
1281,9.0,32
1282,5.0,40
1283,5.0,35
1284,5.0,29
1285,4.0,40
1286,5.0,35
1287,8,32
1288,5.0,38
1289,7.0,35
1290,7,31
1291,8.0,32
1292,9,33
1293,8,32
1294,7,31
1295,9,31
1296,2.0,30
1297,8.0,33
1298,9,37
1299,7,36
1300,2.0,38
1301,8.0,28
1302,4.0,34
1303,8.0,34
1304,7.0,39
1305,8,30
1306,6,36
1307,7.0,30
1308,4.0,34
1309,8,37
1310,4.0,38
1311,9,29
1312,0.0,32
1313,7,33
1314,4.0,36
1315,7,32
1316,5.0,37
1317,1.0,35
1318,5.0,33
1319,6.0,33
1320,6.0,37
1321,4.0,31
1322,9,34
1323,1.0,38
1324,10,35
1325,7.0,36
1326,8.0,31
1327,7.0,35
1328,8,34
1329,4.0,36
1330,6.0,36
1331,8,43
1332,6.0,33
1333,5.0,31
1334,8,30
1335,10,29
1336,4.0,40
1337,7.0,38
1338,9,31
1339,6.0,34
1340,7.0,40
1341,7.0,36
1342,7.0,36
1343,6.0,36
1344,7.0,35
1345,2.0,34
1346,8.0,26
1347,6,39
1348,6.0,33
1349,7,37
1350,6.0,35
1351,2.0,33
1352,6.0,36
1353,7.0,34
1354,3.0,32
1355,7.0,40
1356,5.0,37
1357,5.0,34
1358,6.0,27
1359,3.0,32
1360,5.0,34
1361,8,37
1362,8,39
1363,8.0,28
1364,4.0,32
1365,1.0,38
1366,7.0,35
1367,7,36
1368,1.0,42
1369,7,33
1370,2.0,34
1371,1.0,41
1372,5.0,35
1373,3.0,34
1374,7,35
1375,8,31
1376,5.0,28
1377,9,31
1378,8,30
1379,6.0,34
1380,7.0,32
1381,6.0,35
1382,7,36
1383,3.0,39
1384,8,36
1385,4.0,36
1386,9,31
1387,8.0,32
1388,6.0,37
1389,3.0,31
1390,3.0,37
1391,5.0,30
1392,6.0,32
1393,6,34
1394,7.0,30
1395,5.0,32
1396,8,34
1397,9.0,30
1398,5.0,37
1399,8,34
1400,8,35
1401,2.0,45
1402,7,38
1403,6.0,31
1404,6.0,32
1405,9,33
1406,3.0,41
1407,9,35
1408,4.0,40
1409,8,35
1410,5.0,35
1411,6.0,37
1412,2.0,32
1413,6.0,36
1414,8.0,35
1415,8,34
1416,5.0,40
1417,5.0,37
1418,8,33
1419,8,37
1420,7,36
1421,5.0,36
1422,5.0,32
1423,0.0,41
1424,6.0,33
1425,9,35
1426,7.0,32
1427,8.0,30
1428,5.0,35
1429,9.0,28
1430,9,30
1431,6.0,29
1432,6.0,37
1433,8,39
1434,6.0,28
1435,0.0,40
1436,8.0,31
1437,7,35
1438,10,35
1439,7,32
1440,9,28
1441,9.0,32
1442,6.0,34
1443,5.0,34
1444,7.0,28
1445,8.0,27
1446,1.0,32
1447,7.0,33
1448,0.0,42
1449,4.0,39
1450,6.0,33
1451,5.0,32
1452,6.0,34
1453,7.0,36
1454,5.0,33
1455,7,29
1456,5.0,43
1457,6.0,28
1458,9,30
1459,7.0,31
1460,0.0,40
1461,7,35
1462,6.0,35
1463,5.0,38
1464,9.0,33
1465,7.0,36
1466,9,34
1467,5.0,32
1468,2.0,36
1469,7,39
1470,6.0,32
1471,9,35
1472,6.0,36
1473,8,29
1474,5.0,36
1475,9,37
1476,8,36
1477,7.0,28
1478,8,37
1479,4.0,39
1480,4.0,40
1481,8.0,38
1482,8.0,30
1483,6.0,38
1484,7,34
1485,5.0,43
1486,1.0,39
1487,8.0,36
1488,6.0,34
1489,9,34
1490,1.0,35
1491,6.0,38
1492,7.0,33
1493,7,36
1494,8.0,35
1495,8,32
1496,7.0,29
1497,6.0,33
1498,8,32
1499,5.0,31
1500,6.0,26
1501,5,34
1502,6.0,40
1503,5.0,39
1504,7.0,35
1505,6,37
1506,4.0,32
1507,7.0,36
1508,6.0,33
1509,8,35
1510,3.0,36
1511,1.0,37
1512,4.0,35
1513,7,38
1514,7.0,31
1515,6.0,25
1516,1.0,40
1517,2.0,34
1518,6.0,40
1519,4.0,41
1520,5.0,34
1521,7,35
1522,8,32
1523,6.0,35
1524,10,27
1525,7.0,39
1526,7,35
1527,8,34
1528,7,35
1529,6.0,31
1530,9,29
1531,6,35
1532,5.0,33
1533,8.0,37
1534,8,32
1535,8.0,37
1536,4.0,36
1537,5.0,40
1538,5.0,32
1539,6.0,30
1540,7,34
1541,5.0,34
1542,4.0,39
1543,4.0,33
1544,6.0,32
1545,8,35
1546,3.0,36
1547,8,31
1548,7,36
1549,7,26
1550,6,34
1551,10,28
1552,3.0,35
1553,5.0,38
1554,7,32
1555,10,32
1556,8,27
1557,9.0,31
1558,6.0,35
1559,5.0,39
1560,3.0,42
1561,4.0,33
1562,7,33
1563,7.0,33
1564,10,27
1565,7.0,32
1566,8.0,29
1567,5.0,35
1568,7.0,31
1569,4.0,33
1570,5.0,36
1571,4.0,38
1572,6.0,30
1573,5.0,34
1574,7,31
1575,2.0,33
1576,1.0,40
1577,3.0,34
1578,6,41
1579,8,37
1580,7.0,33
1581,7.0,34
1582,3.0,42
1583,8,36
1584,8,32
1585,-4.0,43
1586,6.0,31
1587,9,37
1588,7,31
1589,6.0,33
1590,8,31
1591,6,34
1592,8.0,36
1593,9.0,31
1594,3.0,35
1595,7.0,37
1596,7,33
1597,5.0,40
1598,5.0,35
1599,8,35
1600,6.0,33
1601,6.0,34
1602,9,34
1603,0.0,33
1604,6.0,34
1605,10,28
1606,7.0,32
1607,5.0,42
1608,6.0,37
1609,7,35
1610,5.0,39
1611,3.0,31
1612,3.0,39
1613,7.0,42
1614,5.0,35
1615,9,32
1616,8.0,32
1617,1.0,41
1618,4.0,29
1619,10,32
1620,3.0,37
1621,5.0,37
1622,7.0,35
1623,2.0,39
1624,6.0,35
1625,4.0,39
1626,4.0,37
1627,6.0,29
1628,6.0,27
1629,0.0,29
1630,7.0,34
1631,8,35
1632,10,36
1633,6.0,33
1634,6,29
1635,8,31
1636,6,34
1637,1.0,29
1638,5.0,34
1639,9,32
1640,8,30
1641,4.0,38
1642,8.0,27
1643,3.0,38
1644,5.0,40
1645,8,38
1646,8.0,31
1647,7.0,36
1648,2.0,40
1649,4.0,39
1650,8.0,35
1651,8,32
1652,7.0,34
1653,7,32
1654,4.0,39
1655,0.0,39
1656,8,30
1657,5.0,35
1658,6.0,39
1659,8.0,31
1660,6.0,33
1661,6.0,36
1662,9,32
1663,7.0,33
1664,8,34
1665,8,30
1666,6.0,29
1667,7.0,33
1668,4.0,35
1669,6,37
1670,6.0,38
1671,5.0,35
1672,3.0,33
1673,8.0,33
1674,5.0,31
1675,8.0,31
1676,9,30
1677,8.0,36
1678,8.0,31
1679,5.0,36
1680,7,31
1681,6.0,31
1682,7.0,34
1683,8.0,31
1684,0.0,34
1685,7,35
1686,6.0,39
1687,4.0,35
1688,9,33
1689,5.0,36
1690,5.0,35
1691,6,37
1692,8,36
1693,4.0,39
1694,6.0,40
1695,6.0,34
1696,2.0,38
1697,9,35
1698,5.0,36
1699,8,30
1700,9,35
1701,5.0,41
1702,3.0,31
1703,2.0,33
1704,9,31
1705,-2.0,32
1706,8.0,30
1707,7,39
1708,9,38
1709,7,35
1710,4.0,38
1711,7,36
1712,7,35
1713,6.0,34
1714,2.0,37
1715,7.0,31
1716,3.0,43
1717,10,30
1718,1.0,43
1719,0.0,36
1720,5.0,35
1721,7.0,26
1722,7.0,33
1723,6.0,38
1724,9,33
1725,7,32
1726,-2.0,41
1727,4.0,37
1728,7.0,33
1729,8,36
1730,5.0,34
1731,4.0,38
1732,10,30
1733,7.0,33
1734,7,37
1735,7.0,38
1736,8,39
1737,8.0,33
1738,3.0,35
1739,10,35
1740,8,29
1741,8,31
1742,7,34
1743,4.0,38
1744,5.0,32
1745,6.0,37
1746,6.0,34
1747,3.0,37
1748,9,32
1749,4.0,38
1750,3.0,34
1751,7.0,33
1752,7.0,31
1753,4.0,38
1754,6,35
1755,5.0,31
1756,5.0,36
1757,8,36
1758,9,34
1759,8.0,31
1760,6.0,39
1761,7.0,32
1762,5.0,40
1763,7,33
1764,7.0,33
1765,9,30
1766,3.0,39
1767,11,31
1768,9,37
1769,8,35
1770,8,36
1771,10.0,26
1772,7.0,30
1773,7.0,27
1774,8,30
1775,-3.0,33
1776,8,32
1777,3.0,30
1778,9.0,30
1779,4.0,37
1780,5.0,37
1781,9,31
