epoch,total_reward,total_demand
348,-4.0,39
349,8,33
350,7.0,31
351,7.0,36
352,10,31
353,10,31
354,7.0,38
355,10,31
356,6.0,40
357,7.0,33
358,4.0,41
359,4.0,34
360,3.0,27
361,9,30
362,9,32
363,9,30
364,8.0,35
365,7.0,41
366,2.0,40
367,7.0,32
368,6.0,40
369,-1.0,33
370,1.0,37
371,-2.0,35
372,3.0,35
373,7.0,35
374,3.0,32
375,5.0,35
376,5.0,39
377,5.0,34
378,0.0,34
379,8,33
380,7,34
381,8,35
382,6.0,28
383,7,29
384,-2.0,40
385,7.0,37
386,-2.0,37
387,5.0,40
388,4.0,39
389,6.0,32
390,3.0,41
391,8,34
392,7.0,34
393,7.0,33
394,6.0,38
395,7.0,32
396,7.0,36
397,8.0,35
398,9.0,30
399,5.0,33
400,4.0,39
401,7.0,35
402,-5.0,37
403,-3.0,33
404,9,31
405,4.0,32
406,4.0,36
407,7,35
408,-6.0,40
409,9.0,30
410,8,37
411,6.0,33
412,2.0,35
413,6.0,32
414,5.0,33
415,5.0,32
416,-1.0,40
417,7.0,34
418,9.0,31
419,6.0,38
420,3.0,39
421,4.0,37
422,5.0,31
423,8,32
424,5.0,33
425,6.0,28
426,-1.0,36
427,7.0,33
428,10,29
429,6.0,35
430,6.0,30
431,-4.0,34
432,2.0,36
433,7.0,29
434,8.0,34
435,1.0,35
436,-11.0,42
437,8,36
438,-2.0,37
439,7.0,34
440,-2.0,39
441,7.0,34
442,-1.0,37
443,5.0,32
444,8.0,29
445,9,27
446,5.0,33
447,6.0,34
448,7.0,38
449,8.0,36
450,8,37
451,7,31
452,5.0,32
453,-2.0,40
454,6,34
455,10,33
456,8,37
457,9.0,34
458,-1.0,42
459,5,35
460,10,29
461,2.0,32
462,8,36
463,8,32
464,0.0,38
465,9,33
466,8,29
467,4.0,34
468,3.0,29
469,7.0,35
470,6.0,36
471,7.0,30
472,5,34
473,4.0,34
474,2.0,34
475,9,33
476,5.0,39
477,4.0,40
478,9,33
479,8.0,35
480,5.0,32
481,7.0,39
482,-4.0,35
483,5.0,29
484,9,37
485,6,41
486,5.0,32
487,8.0,29
488,5.0,35
489,6.0,30
490,8,34
491,7,28
492,9,36
493,1.0,40
494,3.0,38
495,6.0,28
496,7,35
497,5.0,38
498,9,40
499,8,35
500,9.0,30
501,4.0,34
502,-1.0,40
503,8,34
504,7.0,33
505,3.0,41
506,7.0,25
507,4.0,36
508,6,35
509,2.0,32
510,6.0,31
511,1.0,40
512,7,37
513,7,31
514,6.0,30
515,5.0,30
516,7,32
517,5.0,34
518,6.0,32
519,6.0,37
520,4.0,34
521,6,34
522,-2.0,34
523,4.0,28
524,-1.0,31
525,-1.0,33
526,8,30
527,11,29
528,4.0,35
529,5.0,40
530,-3.0,32
531,7.0,32
532,1.0,35
533,4.0,39
534,2.0,35
535,1.0,32
536,6.0,36
537,8.0,32
538,9,29
539,7,32
540,6.0,36
541,9.0,31
542,-4.0,37
543,2.0,33
544,-4.0,38
545,-5.0,38
546,7.0,37
547,2.0,36
548,7.0,30
549,7,32
550,6.0,32
551,1.0,36
552,10,33
553,7.0,30
554,7,34
555,5.0,38
556,4.0,34
557,8.0,30
558,3.0,32
559,9,31
560,7.0,37
561,8.0,26
562,6,34
563,8,36
564,8,33
565,5.0,37
566,1.0,33
567,10,29
568,7,31
569,6.0,35
570,-9.0,38
571,6.0,37
572,7,36
573,8.0,34
574,6.0,36
575,2.0,32
576,7.0,28
577,6.0,36
578,4.0,35
579,8,35
580,7,34
581,8.0,31
582,1.0,36
583,4.0,34
584,-1.0,31
585,2.0,36
586,8.0,32
587,9.0,36
588,8,32
589,9.0,27
590,6.0,31
591,6.0,36
592,8.0,28
593,10,33
594,7.0,38
595,0.0,36
596,3.0,34
597,5.0,30
598,2.0,36
599,6.0,34
600,5.0,35
601,-2.0,34
602,5.0,36
603,7.0,34
604,8,39
605,7.0,36
606,2.0,31
607,9,31
608,6.0,39
609,4.0,28
610,5.0,34
611,3.0,29
612,-2.0,34
613,6.0,37
614,2.0,33
615,7.0,30
616,9.0,27
617,-4.0,36
618,4.0,35
619,8,32
620,10,34
621,10.0,28
622,-4.0,42
623,7.0,33
624,1.0,34
625,1.0,32
626,5,34
627,5.0,31
628,5,35
629,-2.0,30
630,7.0,32
631,10,30
632,0.0,37
633,10,34
634,3.0,42
635,2.0,35
636,4.0,38
637,5.0,36
638,8,36
639,5.0,40
640,6.0,35
641,7,32
642,9,37
643,10,34
644,7,35
645,-4.0,36
646,6.0,31
647,6.0,33
648,8,33
649,2.0,41
650,9,30
651,5.0,34
652,7,33
653,3.0,36
654,8.0,36
655,3.0,34
656,9,36
657,6.0,33
658,4.0,38
659,8.0,30
660,7,37
661,8,37
662,8,31
663,5.0,33
664,4.0,32
665,0.0,29
666,2.0,39
667,3.0,37
668,5.0,31
669,4.0,30
670,-6.0,30
671,-3.0,31
672,-13.0,36
673,7.0,33
674,8.0,33
675,6.0,29
676,10,29
677,7.0,33
678,8.0,33
679,0.0,40
680,5.0,35
681,7,30
682,3.0,34
683,7.0,37
684,7.0,29
685,4.0,34
686,6.0,35
687,3.0,41
688,7,34
689,9,30
690,5.0,30
691,7,31
692,6.0,31
693,9,29
694,5.0,37
695,9,28
696,-3.0,40
697,9.0,32
698,7,38
699,6.0,30
700,3.0,38
701,8.0,35
702,6.0,34
703,4.0,30
704,7.0,36
705,2.0,30
706,7.0,30
707,11,29
708,8,33
709,6.0,39
710,0.0,43
711,5.0,33
712,6.0,31
713,9,33
714,-5.0,37
715,-6.0,43
716,8.0,32
717,1.0,35
718,7.0,32
719,1.0,29
720,8.0,34
721,7,28
722,7,36
723,10,34
724,7,33
725,6.0,35
726,8.0,29
727,4.0,36
728,-4.0,33
729,7,36
730,7.0,32
731,9,35
732,-1.0,38
733,-1.0,37
734,9,30
735,5.0,33
736,8.0,34
737,4.0,37
738,8.0,30
739,5.0,37
740,1.0,40
741,1.0,35
742,4.0,36
743,6.0,37
744,4.0,36
745,6.0,36
746,3.0,37
747,4.0,38
748,5.0,34
749,2.0,31
750,8,37
751,5.0,35
752,7.0,38
753,6.0,34
754,-7.0,40
755,5.0,37
756,7.0,33
757,4.0,30
758,5.0,39
759,4.0,34
760,8,31
761,4.0,34
762,7.0,33
763,7.0,32
764,5.0,33
765,9,33
766,6.0,36
767,6.0,36
768,-3.0,43
769,1.0,34
770,-8.0,36
771,6.0,36
772,5.0,37
773,5.0,39
774,6.0,37
775,5.0,34
776,7,37
777,5.0,39
778,7,33
779,9,33
780,8,24
781,0.0,33
782,8.0,34
783,0.0,41
784,7,38
785,4.0,39
786,8,29
787,1.0,34
788,-2.0,44
789,3.0,36
790,3.0,35
791,9.0,29
792,6.0,35
793,4.0,35
794,8,31
795,3.0,41
796,4.0,35
797,5.0,36
798,9,30
799,3.0,33
800,8,33
801,0.0,42
802,1.0,41
803,3.0,37
804,8,36
805,10.0,34
806,2.0,37
807,4.0,39
808,4.0,36
809,7,33
810,6.0,41
811,6.0,34
812,6.0,33
813,5.0,29
814,-10.0,37
815,1.0,35
816,7.0,33
817,0.0,35
818,-1.0,29
819,2.0,31
820,7.0,34
821,5.0,34
822,3.0,35
823,-6.0,33
824,-9.0,42
825,10,35
826,6.0,32
827,9,30
828,2.0,32
829,5.0,34
830,3.0,33
831,5.0,32
832,9,31
833,6.0,35
834,1.0,38
835,-29.0,38
836,6.0,38
837,5.0,33
838,5.0,33
839,7.0,34
840,3.0,34
841,6.0,36
842,4.0,32
843,7.0,39
844,2.0,29
845,5,33
846,-5.0,32
847,7.0,35
848,-9.0,39
849,4.0,31
850,0.0,31
851,4.0,34
852,6.0,36
853,8.0,30
854,9,34
855,-2.0,38
856,6.0,38
857,4.0,29
858,4.0,35
859,9,31
860,3.0,39
861,6.0,39
862,7.0,33
863,5.0,35
864,5.0,37
865,7.0,35
866,1.0,41
867,4.0,37
868,5.0,31
869,7.0,31
870,7,37
871,7.0,31
872,9,36
873,8,37
874,7.0,36
875,-4.0,38
876,10,30
877,7.0,33
878,5.0,35
879,-4.0,36
880,6.0,37
881,8,39
882,6.0,35
883,6.0,38
884,7,35
885,8,37
886,10,31
887,6.0,31
888,7.0,30
889,6.0,34
890,-5.0,37
891,5.0,31
892,5.0,36
893,-3.0,31
894,-1.0,44
895,-3.0,32
896,2.0,31
897,1.0,35
898,7.0,34
899,4.0,40
900,9,31
901,7,35
902,-2.0,33
903,1.0,38
904,12.0,27
905,7.0,32
906,6,38
907,8.0,34
908,8.0,29
909,8,41
910,8,26
911,-6.0,34
912,7,34
913,5.0,33
914,8.0,32
915,8,29
916,-2.0,36
917,7.0,30
918,7,37
919,6,37
920,-1.0,35
921,1.0,30
922,0.0,39
923,2.0,35
924,9,34
925,7,31
926,7.0,32
927,5.0,35
928,8.0,26
929,8.0,34
930,1.0,41
931,7.0,32
932,1.0,33
933,4.0,35
934,1.0,42
935,5.0,37
936,4.0,38
937,7.0,33
938,5.0,34
939,6.0,34
940,-5.0,38
941,5.0,42
942,8,33
943,9.0,31
944,6.0,35
945,4.0,38
946,7,37
947,5.0,35
948,9,32
949,9.0,36
950,-7.0,35
951,9,33
952,5.0,35
953,5.0,33
954,5.0,32
955,5.0,34
956,8.0,30
957,2.0,31
958,6.0,30
959,8,32
960,-3.0,36
961,0.0,37
962,9.0,29
963,9,36
964,8.0,35
965,6.0,32
966,3.0,42
967,6.0,31
968,8.0,28
969,9,35
970,7.0,36
971,8.0,33
972,8.0,34
973,-1.0,34
974,8,31
975,8,31
976,8.0,29
977,-1.0,39
978,7.0,30
979,5.0,32
980,9,34
981,2.0,28
982,2.0,38
983,3.0,32
984,8.0,33
985,5.0,30
986,-10.0,38
987,7,32
988,9.0,34
989,7.0,28
990,3.0,37
991,8.0,33
992,7.0,33
993,8,32
994,7,31
995,7.0,36
996,8,30
997,2.0,34
998,3.0,31
999,5.0,32
1000,8.0,32
1001,5.0,35
1002,2.0,34
1003,4.0,43
1004,7.0,36
1005,2.0,33
1006,11,33
1007,9.0,30
1008,7,33
1009,9.0,39
1010,3.0,39
1011,8.0,36
1012,10,32
1013,1.0,39
1014,5.0,39
1015,6.0,38
1016,10,34
1017,9.0,36
1018,9,29
1019,1.0,40
1020,4.0,35
1021,5.0,36
1022,2.0,38
1023,6.0,31
1024,2.0,37
1025,4.0,33
1026,9,28
1027,6.0,36
1028,8.0,33
1029,7.0,37
1030,7.0,31
1031,-3.0,34
1032,5.0,35
1033,7.0,32
1034,2.0,36
1035,0.0,35
1036,7.0,35
1037,6.0,31
1038,10,28
1039,8.0,29
1040,8.0,35
1041,8.0,34
1042,8.0,32
1043,7.0,30
1044,4.0,38
1045,2.0,40
1046,5.0,34
1047,7.0,33
1048,5.0,37
1049,6.0,33
1050,1.0,36
1051,6.0,38
1052,8,33
1053,4.0,33
1054,6.0,32
1055,-1.0,40
1056,7.0,37
1057,7.0,35
1058,7,34
1059,8,35
1060,9,30
1061,-6.0,30
1062,1.0,34
1063,6.0,29
1064,-1.0,37
1065,2.0,33
1066,5.0,32
1067,7.0,34
1068,6.0,34
1069,8,30
1070,-9.0,35
1071,0.0,38
1072,3.0,38
1073,9,27
1074,10.0,32
1075,7.0,31
1076,6.0,34
1077,9.0,28
1078,-4.0,34
1079,7,34
1080,4.0,35
1081,-1.0,42
1082,5.0,34
1083,6,36
1084,5.0,29
1085,7.0,33
1086,9,36
1087,9,36
1088,6.0,36
1089,6.0,36
1090,6.0,32
1091,6.0,37
1092,9.0,26
1093,5.0,36
1094,5.0,34
1095,6,35
1096,6,35
1097,5.0,34
1098,6.0,39
1099,8.0,33
1100,6.0,28
1101,7.0,38
1102,-1.0,36
1103,6.0,32
1104,8,39
1105,1.0,33
1106,10,32
1107,7.0,29
1108,6.0,28
1109,5.0,30
1110,0.0,39
1111,7,33
1112,6.0,32
1113,1.0,39
1114,6.0,41
1115,6.0,32
1116,9,31
1117,8.0,35
1118,5.0,36
1119,8,32
1120,-1.0,41
1121,9.0,32
1122,8,32
1123,7.0,30
1124,6,32
1125,5.0,37
1126,7,36
1127,8,35
1128,4.0,38
1129,5.0,37
1130,7.0,29
1131,8,38
1132,8,32
1133,3.0,38
1134,7.0,39
1135,8.0,27
1136,9.0,29
1137,6.0,35
1138,5,33
1139,7.0,38
1140,5.0,32
1141,-2.0,39
1142,7.0,37
1143,7.0,34
1144,7.0,36
1145,2.0,37
1146,4.0,38
1147,6.0,32
1148,7.0,32
1149,6.0,31
1150,-3.0,30
1151,7,34
1152,8,35
1153,-3.0,38
1154,9,34
1155,9.0,27
1156,1.0,34
1157,7.0,38
1158,8,34
1159,6.0,39
1160,8,31
1161,-4.0,31
1162,6.0,35
1163,3.0,34
1164,2.0,28
1165,7,33
1166,6.0,35
1167,0.0,33
1168,-3.0,37
1169,7,39
1170,8.0,29
1171,6.0,38
1172,6.0,33
1173,7.0,33
1174,4.0,34
1175,9,34
1176,0.0,38
1177,7.0,33
1178,4.0,33
1179,3.0,32
1180,7.0,29
1181,7,32
1182,7.0,35
1183,8,32
1184,4.0,31
1185,6.0,34
1186,5.0,33
1187,8.0,35
1188,-6.0,40
1189,6,35
1190,0.0,32
1191,3.0,35
1192,5.0,38
1193,0.0,39
1194,7,36
1195,-7.0,35
1196,5.0,35
1197,9.0,29
1198,8.0,32
1199,9,32
1200,9.0,30
1201,7.0,33
1202,6.0,37
1203,7.0,32
1204,4.0,33
1205,6.0,34
1206,7.0,26
1207,7,28
1208,5.0,35
1209,7.0,32
1210,9,35
1211,8.0,37
1212,8,26
1213,8,35
1214,9,35
1215,8.0,37
1216,5.0,37
1217,5.0,36
1218,4.0,38
1219,7.0,32
1220,-3.0,30
1221,5.0,36
1222,-5.0,39
1223,6.0,33
1224,8,37
1225,9,32
1226,-4.0,32
1227,7,35
1228,2.0,37
1229,1.0,36
1230,1.0,38
1231,4.0,34
1232,6.0,32
1233,7,38
1234,7.0,36
1235,-14.0,35
1236,2.0,33
1237,7.0,28
1238,8,34
1239,7,36
1240,5.0,35
1241,-10.0,35
1242,7.0,30
1243,1.0,41
1244,5.0,38
1245,7.0,33
1246,6.0,32
1247,3.0,29
1248,8,37
1249,-1.0,36
1250,1.0,31
1251,3.0,40
1252,7,35
1253,-8.0,34
1254,8.0,35
1255,10,30
1256,5.0,39
1257,6.0,32
1258,4.0,33
1259,3.0,38
1260,0.0,37
1261,9,35
1262,6.0,37
1263,10,27
1264,1.0,38
1265,4.0,38
1266,7.0,40
1267,-15.0,37
1268,5.0,34
1269,8,32
1270,5.0,38
1271,8,38
1272,5.0,41
1273,2.0,30
1274,0.0,42
1275,6,36
1276,6.0,35
1277,5.0,36
1278,0.0,36
1279,4.0,34
1280,4.0,32
1281,4.0,39
1282,5.0,37
1283,8.0,33
1284,8,35
1285,10,27
1286,-3.0,29
1287,6.0,33
1288,6.0,34
1289,0.0,34
1290,5.0,39
1291,8,31
1292,7.0,36
1293,6.0,30
1294,10,28
1295,3.0,35
1296,5.0,37
1297,6.0,36
1298,6.0,32
1299,0.0,35
1300,-4.0,35
1301,2.0,34
1302,5.0,39
1303,6,35
1304,-5.0,34
1305,10.0,26
1306,8,36
1307,8,32
1308,6.0,33
1309,4.0,34
1310,8.0,32
1311,7.0,30
1312,2.0,34
1313,2.0,33
1314,7.0,33
1315,6,34
1316,5.0,38
1317,8,34
1318,9.0,33
1319,5.0,31
1320,6.0,35
1321,9,36
1322,8,37
1323,8.0,32
1324,4.0,30
1325,6.0,32
1326,9,32
1327,1.0,38
1328,2.0,40
1329,-11.0,43
1330,1.0,38
1331,10,37
1332,7.0,34
1333,2.0,28
1334,5.0,39
1335,6,37
1336,9.0,28
1337,5.0,35
1338,6,37
1339,8,34
1340,1.0,39
1341,-3.0,34
1342,4.0,41
1343,5.0,35
1344,8,32
1345,9,24
1346,6.0,40
1347,1.0,33
1348,2.0,42
1349,7.0,32
1350,4.0,36
1351,8,37
1352,9.0,31
1353,6.0,33
1354,-8.0,37
1355,9.0,30
1356,6.0,31
1357,5.0,32
1358,2.0,38
1359,5,37
1360,3.0,36
1361,-5.0,39
1362,5.0,33
1363,-1.0,41
1364,7.0,36
1365,6.0,37
1366,4,38
1367,-2.0,38
1368,8.0,31
1369,7.0,33
1370,7.0,33
1371,5.0,34
1372,7.0,29
1373,-6.0,38
1374,5.0,36
1375,6.0,32
1376,6.0,32
1377,6,37
1378,8.0,33
1379,3.0,39
1380,3.0,43
1381,1.0,41
1382,8,32
1383,8.0,33
1384,3.0,32
1385,9.0,28
1386,2.0,34
1387,7.0,33
1388,9,36
1389,10,29
1390,10,34
1391,-1.0,32
1392,6.0,35
1393,-4.0,34
1394,6.0,38
1395,8,33
1396,3.0,31
1397,-6.0,33
1398,3.0,34
1399,7.0,35
1400,6.0,31
1401,7.0,31
1402,10,30
1403,6.0,34
1404,3.0,34
1405,1.0,34
1406,5.0,35
1407,7,35
1408,6.0,38
1409,7,35
1410,0.0,37
1411,6.0,36
1412,11.0,29
1413,7.0,30
1414,10.0,30
1415,-4.0,34
1416,4.0,33
1417,10.0,32
1418,4.0,38
1419,3.0,37
1420,6.0,38
1421,-5.0,36
1422,7.0,33
1423,5.0,42
1424,7,35
1425,7.0,30
1426,10.0,27
1427,5.0,36
1428,7,30
1429,8.0,35
1430,5.0,36
1431,9,30
1432,11,35
1433,10,31
1434,6.0,29
1435,7.0,32
1436,9,38
1437,1.0,31
1438,7.0,30
1439,5.0,32
1440,-1.0,41
1441,9.0,34
1442,7,35
1443,6.0,38
1444,1.0,38
1445,7.0,31
1446,11.0,28
1447,8,38
1448,7.0,37
1449,-4.0,32
1450,5.0,33
1451,9,30
1452,7.0,40
1453,6.0,30
1454,7,36
1455,-11.0,45
1456,8,34
1457,3.0,33
1458,5.0,33
1459,6,35
1460,6.0,32
1461,6.0,37
1462,10,38
1463,7.0,35
1464,5.0,36
1465,8,38
1466,8,29
1467,10,28
1468,8,39
1469,8.0,32
1470,-4.0,38
1471,10,31
1472,7,33
1473,7.0,36
1474,6.0,33
1475,9,36
1476,8.0,30
1477,7.0,29
1478,-4.0,32
1479,8,35
1480,5.0,31
1481,3.0,37
1482,5.0,36
1483,7.0,37
1484,5.0,29
1485,3.0,35
1486,5.0,34
1487,9.0,30
1488,7.0,32
1489,9.0,32
1490,4.0,37
1491,6,31
1492,4.0,39
1493,6,36
1494,0.0,36
1495,3.0,31
1496,7.0,32
1497,11,29
1498,7.0,34
1499,9,34
1500,3.0,39
1501,4.0,33
1502,2.0,28
1503,-1.0,30
1504,7,35
1505,6.0,40
1506,6.0,36
1507,7.0,29
1508,6.0,32
1509,-1.0,37
1510,7.0,32
1511,4.0,35
1512,9,31
1513,8.0,33
1514,7,28
1515,7.0,32
1516,7,41
1517,9.0,27
1518,4.0,41
1519,7.0,33
1520,7.0,30
1521,8.0,31
1522,5.0,36
1523,6.0,32
1524,7.0,29
1525,-9.0,35
1526,8,37
1527,8,33
1528,8,29
1529,7,32
1530,9.0,29
1531,6.0,30
1532,7.0,33
1533,6.0,32
1534,1.0,37
1535,6.0,32
1536,-1.0,35
1537,6,34
1538,6.0,37
1539,6,36
1540,6.0,30
1541,7,33
1542,-1.0,35
1543,8.0,30
1544,4.0,36
1545,8,32
1546,5.0,35
1547,9,33
1548,5.0,38
1549,7,35
1550,7,33
1551,6.0,34
1552,8.0,34
1553,7.0,33
1554,-1.0,36
1555,6.0,34
1556,4.0,39
1557,8.0,33
1558,4.0,33
1559,-7.0,34
1560,5.0,38
1561,8.0,30
1562,1.0,35
1563,3.0,37
1564,6.0,34
1565,8.0,27
1566,5.0,39
1567,8,36
1568,8,27
1569,-4.0,39
1570,4.0,35
1571,6.0,34
1572,6.0,33
1573,9,31
1574,3.0,33
1575,-15.0,42
1576,3.0,37
1577,6.0,35
1578,1.0,33
1579,2.0,37
1580,8,34
1581,4.0,36
1582,-8.0,37
1583,1.0,29
1584,7,33
1585,9.0,32
1586,3.0,34
1587,9,28
1588,8.0,34
1589,9,30
1590,9.0,33
1591,7.0,36
1592,3.0,36
1593,8.0,35
1594,9.0,32
1595,2.0,40
1596,8.0,34
1597,9,33
1598,11,33
1599,9,34
1600,6.0,32
1601,9.0,33
1602,2.0,40
1603,10.0,26
1604,5.0,38
1605,3.0,27
1606,1.0,32
1607,2.0,34
1608,6.0,36
1609,12,26
1610,7.0,31
1611,7.0,34
1612,3.0,37
1613,7.0,34
1614,4.0,37
1615,1.0,34
1616,7,34
1617,4.0,33
1618,1.0,38
1619,9,33
1620,1.0,36
1621,2.0,36
1622,7.0,32
1623,5.0,33
1624,6.0,37
1625,7,38
1626,10,32
1627,3.0,40
1628,9.0,36
1629,8.0,32
1630,4.0,34
1631,6.0,35
1632,7.0,35
1633,9,35
1634,1.0,38
1635,7.0,36
1636,7.0,37
1637,7.0,35
1638,4.0,41
1639,6.0,37
1640,1.0,34
1641,-1.0,40
1642,7.0,39
1643,10,30
1644,9,30
1645,8.0,26
1646,8.0,32
1647,9,29
1648,9.0,32
1649,4.0,35
1650,-2.0,35
1651,1.0,37
1652,7,33
1653,4.0,38
1654,9,29
1655,0.0,39
1656,7.0,34
1657,-8.0,39
1658,8.0,33
1659,-1.0,34
1660,4.0,36
1661,7.0,34
1662,7.0,34
1663,7,34
1664,8,32
1665,4.0,38
1666,7.0,34
1667,3.0,37
1668,7.0,35
1669,4.0,34
1670,1.0,36
1671,7.0,35
1672,7,34
1673,4.0,34
1674,1.0,34
1675,5.0,35
1676,6.0,34
1677,7,35
1678,8,38
1679,5.0,37
1680,4.0,30
1681,5.0,37
1682,9,28
1683,6.0,39
1684,7.0,28
1685,3.0,39
1686,4.0,39
1687,10,29
1688,5.0,34
1689,6.0,33
1690,8.0,30
1691,7.0,34
1692,6.0,31
1693,2.0,42
1694,4.0,30
1695,6,35
1696,5.0,35
1697,10.0,29
1698,1.0,35
1699,2.0,30
1700,10,33
1701,6.0,36
1702,6.0,35
1703,5.0,34
1704,7.0,38
1705,9,34
1706,7,31
1707,10,28
1708,9,34
1709,5.0,37
1710,-5.0,34
1711,7.0,34
1712,6.0,33
1713,8,38
1714,4.0,34
1715,7,31
1716,5.0,32
1717,6.0,34
1718,5,36
1719,7.0,35
1720,4.0,36
1721,4.0,38
1722,6.0,37
1723,9,34
1724,3.0,35
1725,-4.0,35
1726,8,33
1727,10,29
1728,9,27
1729,6.0,32
1730,2.0,34
1731,8.0,32
1732,2.0,35
1733,5.0,38
1734,4.0,33
1735,7,32
1736,3.0,33
1737,4.0,35
