epoch,total_reward,total_demand
506,9,33
507,8,35
508,9,37
509,7.0,34
510,9,33
511,12,28
512,7,36
513,7,32
514,8,27
515,8,31
516,10,26
517,9,26
518,4.0,39
519,10,33
520,7,34
521,9,30
522,6,34
523,9,38
524,10,31
525,9,32
526,10,35
527,9,29
528,10,30
529,10,29
530,4.0,36
531,4.0,37
532,7,35
533,9,30
534,11,33
535,8,37
536,6,35
537,8,29
538,9,30
539,9,34
540,4.0,32
541,10,30
542,7,33
543,8,33
544,6,38
545,9,35
546,12,27
547,9,32
548,12,27
549,8,34
550,9,32
551,4.0,36
552,7,31
553,10,28
554,11,29
555,9,29
556,8,34
557,2.0,40
558,7,41
559,11,31
560,9,31
561,10,31
562,7,37
563,7,32
564,10,33
565,-20.0,37
566,6.0,30
567,11,30
568,10,29
569,9,30
570,9,30
571,8,28
572,8,29
573,8,27
574,8,31
575,8,35
576,8,31
577,8,24
578,9,31
579,6,32
580,8,35
581,9,34
582,7,26
583,9,38
584,10,31
585,11,32
586,7,36
587,11,32
588,9,37
589,11,28
590,10,28
591,9,29
592,7,38
593,8,37
594,10,32
595,10,31
596,9,30
597,10,28
598,8,30
599,9,34
600,9,28
601,7,38
602,6,39
603,6,34
604,9,34
605,9,34
606,7,29
607,6.0,33
608,5,32
609,7,35
610,-23.0,36
611,9,36
612,7,37
613,8,35
614,7,36
615,11,33
616,9,36
617,9,31
618,8,27
619,9,33
620,7,26
621,9,34
622,9,28
623,13,28
624,8,36
625,8,33
626,10,31
627,7,37
628,10,30
629,9,31
630,8,34
631,11,28
632,10,31
633,8,33
634,7,34
635,8.0,30
636,9,36
637,9,31
638,11,30
639,8,33
640,6,39
641,9,31
642,9,34
643,9,33
644,10,29
645,9,33
646,11,29
647,11,29
648,10,35
649,6.0,34
650,10,32
651,7,34
652,11,30
653,9,30
654,-7.0,36
655,9,32
656,8,30
657,11,26
658,10,34
659,9,31
660,10,32
661,9,28
662,10,33
663,8,35
664,7,30
665,7,34
666,9,36
667,9,32
668,9,31
669,9,35
670,4.0,38
671,7,33
672,8,32
673,8,35
674,9,35
675,6,38
676,10,31
677,7,37
678,10,35
679,10,29
680,7,36
681,10,30
682,9,33
683,7.0,34
684,8,32
685,7,33
686,9,28
687,9,32
688,10,29
689,9,25
690,7.0,31
691,9,31
692,9,27
693,8,34
694,8,30
695,11,32
696,9,29
697,5.0,32
698,11,26
699,6.0,33
700,8,27
701,8,34
702,11,31
703,7,35
704,7,38
705,10,28
706,6,40
707,9,31
708,9,29
709,7,33
710,7,34
711,8,34
712,10,33
713,9,30
714,8,28
715,8,27
716,9,30
717,8,28
718,7,35
719,5,36
720,8,29
721,10,29
722,6,37
723,10,32
724,9,32
725,11,28
726,9,34
727,8,35
728,10,33
729,11,26
730,10,29
731,12,23
732,12,31
733,10,35
734,8,37
735,12,24
736,11,29
737,7,36
738,6.0,33
739,6,36
740,9.0,35
741,10,35
742,6.0,32
743,9,33
744,9,32
745,10,31
746,6,39
747,8,30
748,9,32
749,9,37
750,9,33
751,9,26
752,11,32
753,8,35
754,12,23
755,8,35
756,10,31
757,10,31
758,8,33
759,8,36
760,8,34
761,8,30
762,8,35
763,7,39
764,9,34
765,8,35
766,9,30
767,9,32
768,9,31
769,6,31
770,11,30
771,9,36
772,9,33
773,9,30
774,5.0,35
775,10,31
776,10,30
777,9,30
778,10,31
779,8,32
780,7,37
781,7,38
782,9,32
783,9,27
784,6,32
785,10,30
786,8,35
787,8,32
788,10,28
789,10,34
790,8,32
791,9,31
792,11,28
793,10,32
794,8,27
795,9,34
796,9,32
797,10,27
798,8,35
799,10,29
800,6,35
801,10,32
802,11,31
803,5,35
804,10,30
805,12,26
806,9,30
807,9,30
808,5.0,36
809,9,29
810,7,38
811,8,26
812,10,32
813,10,29
814,10,28
815,8.0,29
816,10,27
817,8,34
818,7,31
819,9,31
820,9,31
821,6.0,29
822,4.0,39
823,8,34
824,7.0,32
825,8,31
826,8,35
827,10,25
828,8,37
829,8,38
830,9,34
831,10,34
832,6,34
833,9,39
834,7,32
835,9,28
836,6,31
837,7,36
838,12,29
839,10,30
840,10,24
841,8,35
842,10,31
843,5.0,38
844,8,31
845,6,42
846,6,35
847,9,33
848,9,33
849,9,30
850,9,29
851,8,29
852,9,36
853,10,34
854,9,32
855,6,34
856,10,33
857,7,33
858,7,33
859,10,31
860,10,30
861,9,28
862,11,31
863,9,27
864,11,32
865,9,30
866,-5.0,33
867,8,41
868,8,33
869,11,30
870,9,27
871,8,37
872,9,31
873,10,31
874,7,40
875,7,35
876,9,32
877,6,36
878,10,25
879,10,34
880,8,33
881,8,33
882,9,27
883,7,38
884,10,32
885,10,29
886,9,33
887,13,27
888,10,28
889,8,35
890,8,35
891,9,32
892,10,29
893,11,32
894,10,30
895,10,33
896,6.0,32
897,9,28
898,7,32
899,6.0,36
900,9,29
901,9,27
902,8,34
903,10,28
904,9,32
905,5.0,38
906,11,31
907,8,27
908,9,32
909,6,32
910,8,33
911,6,34
912,6,34
913,6,35
914,6,32
915,11,28
916,6.0,33
917,9,31
918,8,36
919,9,32
920,10,29
921,7.0,34
922,9,28
923,8,34
924,7,33
925,8,31
926,9,28
927,6,37
928,5.0,37
929,10,30
930,8,33
931,8,32
932,6,30
933,8,27
934,1.0,35
935,8,35
936,6.0,33
937,8,28
938,11,26
939,7.0,34
940,8,32
941,8,36
942,9,35
943,9,34
944,11,30
945,11,30
946,7,32
947,9,27
948,12,29
949,12,32
950,10,32
951,9,28
952,10,30
953,8,30
954,11,31
955,10,32
956,5.0,30
957,12,30
958,8,35
959,9,35
960,9,33
961,10,34
962,9,31
963,8,35
964,10,31
965,9,34
966,8,34
967,5.0,37
968,9,31
969,6,31
970,8,26
971,8,32
972,8,33
973,9,29
974,0.0,33
975,10,31
976,9,33
977,8,32
978,-3.0,38
979,7,30
980,8,27
981,10,32
982,9,32
983,8,33
984,8,27
985,6,35
986,7,31
987,10,34
988,10,34
989,10,32
990,11,26
991,10,26
992,8,33
993,8,34
994,7,33
995,10,28
996,10,30
997,6.0,29
998,7,36
999,10,35
1000,9,35
1001,8,35
1002,13,28
1003,9,36
1004,9,36
1005,11,23
1006,8,31
1007,12,28
1008,8,34
1009,10,31
1010,6.0,32
1011,9,35
1012,9,32
1013,12,29
1014,9,30
1015,10,32
1016,11,31
1017,8,27
1018,9,31
1019,8,34
1020,6,35
1021,9,31
1022,9,34
1023,10,28
1024,7,36
1025,9,28
1026,8,33
1027,6,34
1028,7,32
1029,9,29
1030,7,38
1031,8,24
1032,10,31
1033,5.0,32
1034,7,35
1035,8,26
1036,6.0,34
1037,10,32
1038,10,30
1039,9,29
1040,10,29
1041,9,33
1042,9,30
1043,9,36
1044,9,37
1045,9,33
1046,10,33
1047,10,31
1048,11,30
1049,10,32
1050,8,36
1051,-21.0,38
1052,7.0,35
1053,9,31
1054,7,36
1055,5.0,38
1056,6.0,35
1057,10,32
1058,8,33
1059,9,36
1060,10,31
1061,10,28
1062,10,34
1063,11,29
1064,9,27
1065,10,31
1066,6.0,38
1067,7.0,31
1068,8,33
1069,8,34
1070,10,31
1071,6,32
1072,6,34
1073,8,36
1074,9,30
1075,10,36
1076,10,30
1077,9,36
1078,9,34
1079,5,35
1080,8,34
1081,8,28
1082,8,31
1083,10,29
1084,6.0,34
1085,7.0,33
1086,9,32
1087,10,30
1088,11,29
1089,10,27
1090,11,24
1091,9,27
1092,7,36
1093,7,36
1094,6,36
1095,10,33
1096,9,31
1097,7,36
1098,8,29
1099,5,31
1100,9,30
1101,10,35
1102,12,29
1103,8,35
1104,10,33
1105,7,36
1106,10,32
1107,9,34
1108,10,36
1109,9,32
1110,13,28
1111,8,35
1112,10,31
1113,9,28
1114,10,28
1115,9,28
1116,9,27
1117,7,35
1118,8,37
1119,9,29
1120,8.0,30
1121,9,31
1122,9,34
1123,10,32
1124,8,34
1125,11,29
1126,9,34
1127,9,28
1128,8.0,35
1129,7,33
1130,7,37
1131,10,34
1132,8,32
1133,9,31
1134,11,31
1135,9,31
1136,10,29
1137,9,28
1138,7,34
1139,8,30
1140,9,31
1141,7,38
1142,9,31
1143,10,30
1144,8,30
1145,8,33
1146,9,30
1147,10,26
1148,8,34
1149,8,30
1150,10,32
1151,8,34
1152,9,33
1153,7,31
1154,9,28
1155,7,28
1156,10,28
1157,6,35
1158,8,35
1159,4.0,36
1160,9,32
1161,9,32
1162,5,33
1163,7,34
1164,10,32
1165,8,34
1166,9,27
1167,9,34
1168,8,30
1169,9,30
1170,8,33
1171,9,27
1172,11,27
1173,5.0,40
1174,5.0,28
1175,8,30
1176,9,26
1177,7,30
1178,8,30
1179,8,28
1180,7,36
1181,11,26
1182,9,35
1183,8,35
1184,12,26
1185,10,33
1186,8,36
1187,9.0,34
1188,10,33
1189,8,35
1190,9,33
1191,9,36
1192,12,24
1193,9,33
1194,11,32
1195,9,34
1196,8,30
1197,8,38
1198,9,27
1199,9,34
1200,10,31
1201,11,34
1202,10,27
1203,9,33
1204,6,40
1205,9,32
1206,7,35
1207,11,30
1208,9,31
1209,8,26
1210,10,30
1211,7.0,30
1212,5.0,32
1213,8,29
1214,9,30
1215,9,36
1216,8,37
1217,4.0,32
1218,6.0,29
1219,9,28
1220,6,36
1221,10,30
1222,8,34
1223,8,33
1224,10,32
1225,9,32
1226,7,36
1227,11,25
1228,8,30
1229,4.0,38
1230,9,29
1231,8,33
1232,9,31
1233,10,32
1234,8,34
1235,-2.0,42
1236,9,34
1237,8,23
1238,4.0,33
1239,8,36
1240,9,36
1241,7,30
1242,10,36
1243,10,28
1244,7,35
1245,3.0,36
1246,8.0,26
1247,9,31
1248,7,31
1249,10,33
1250,11,30
1251,11,31
1252,9,27
1253,8,37
1254,10,33
1255,6,37
1256,8,37
1257,8,35
1258,10,28
1259,11,33
1260,12,31
1261,8,32
1262,9,35
1263,8,34
1264,10,27
1265,8,31
1266,11,30
1267,9,29
1268,10,33
1269,9,29
1270,8,32
1271,10,36
1272,10,32
1273,9.0,35
1274,9,33
1275,6,35
1276,9,32
1277,10,31
1278,8,31
1279,8.0,32
1280,3.0,37
1281,9,33
1282,9,30
1283,8,35
1284,8,28
1285,9,30
1286,-1.0,34
1287,4.0,39
1288,10,30
1289,9,34
1290,8,34
1291,6.0,35
1292,10,28
1293,8,29
1294,8,35
1295,9,34
1296,8,30
1297,8,36
1298,9,34
1299,10,29
1300,11,28
1301,10,28
1302,12,30
1303,10,30
1304,9,31
1305,8,27
1306,6,27
1307,10,34
1308,8,32
1309,9,28
1310,10,31
1311,9,29
1312,7,35
1313,9,34
1314,9,30
1315,9,36
1316,5.0,39
1317,6.0,33
1318,8,23
1319,8,27
1320,8,31
1321,6,37
1322,9,34
1323,7,33
1324,8,28
1325,9,32
1326,9,35
1327,11,29
1328,9,30
1329,9,26
1330,8,33
1331,-7.0,30
1332,10,30
1333,10,32
1334,8,28
1335,8,30
1336,10,30
1337,8,32
1338,10,29
1339,8,29
1340,10,31
1341,10,32
1342,9,34
1343,11,34
1344,9,28
1345,9,33
1346,11,29
1347,10,28
1348,11,27
1349,8,33
1350,10,31
1351,10,30
1352,9,36
1353,9,32
1354,9,34
1355,11,29
1356,8,35
1357,11,28
1358,9,33
1359,10,25
1360,10,27
1361,11,32
1362,11,30
1363,11,32
1364,10,29
1365,7,33
1366,9,32
1367,7,35
1368,9,30
1369,10,31
1370,11,32
1371,9,27
1372,6,30
1373,9,32
1374,12,26
1375,9,28
1376,7,36
1377,10,28
1378,8,34
1379,7,35
1380,9,36
1381,8,32
1382,9,30
1383,-1.0,37
1384,8,30
1385,7,32
1386,9,35
1387,6,35
1388,8,30
1389,5,31
1390,7,33
1391,8,30
1392,10,33
1393,9.0,35
1394,8,29
1395,10,31
1396,8,31
1397,10,32
1398,10,34
1399,7,38
1400,11,33
1401,6.0,28
1402,8,35
1403,8,33
1404,8,23
1405,10,31
1406,6,36
1407,7,31
1408,5,36
1409,10,30
1410,10,26
1411,8,34
1412,9,33
1413,6,33
1414,9,27
1415,7,37
1416,8,35
1417,7,35
1418,8.0,32
1419,7,30
1420,10,32
1421,7,30
1422,10,26
1423,7,34
1424,6.0,34
1425,11,31
1426,9,29
1427,4.0,36
1428,10,27
1429,10,31
1430,7,41
1431,9,31
1432,9,31
1433,9,31
1434,8,27
1435,11,30
1436,8,38
1437,9,32
1438,9,33
1439,7,36
1440,10,31
1441,8,35
1442,2.0,40
1443,10,24
1444,9,34
1445,11,31
1446,11,32
1447,9,24
1448,11,27
1449,9,29
1450,7,34
1451,8,36
1452,6,34
1453,6.0,37
1454,8,34
1455,7,31
1456,8,36
1457,8,28
1458,9,35
1459,10,26
1460,7,38
1461,8,36
1462,9,33
1463,7,31
1464,10,30
1465,8,35
1466,7,33
1467,10,32
1468,9,27
1469,6,35
1470,10,30
1471,8,32
1472,7,33
1473,8,37
1474,9,24
1475,7,33
1476,7,35
1477,10,30
1478,4.0,34
1479,9,32
1480,10,33
1481,9,32
1482,-5.0,34
1483,8,29
1484,10,32
1485,7,27
1486,7,36
1487,7,36
1488,7,33
1489,6,41
1490,10,30
1491,11,26
1492,9,34
1493,9,34
1494,5,37
1495,8,32
1496,6.0,32
1497,10,34
1498,8,24
1499,7,34
1500,9,27
1501,8,37
1502,8,34
1503,9,29
1504,8,35
1505,11,26
1506,2.0,35
1507,7,34
1508,10,28
1509,10,30
1510,7,35
1511,10,26
1512,8,37
1513,8.0,33
1514,8,34
1515,10,28
1516,9,29
1517,9,36
1518,10,32
1519,9,33
1520,11,29
1521,9,31
1522,9,31
1523,8,26
1524,8,34
1525,7,34
1526,10,30
1527,6,32
1528,7,39
1529,10,32
1530,8,35
1531,8,31
1532,10,31
1533,7,32
1534,9,33
1535,7,37
1536,7,38
1537,7,35
1538,9,35
1539,10.0,29
1540,7.0,35
1541,10,31
1542,11,30
1543,7,35
1544,7,31
1545,8,30
1546,10,38
1547,9,29
1548,8,33
1549,10,31
1550,10,30
1551,8,33
1552,11,30
1553,9,31
1554,9,32
1555,11,30
1556,10,36
1557,9,32
1558,10,33
1559,9,31
1560,8,34
1561,8,32
1562,6,33
1563,8,36
1564,8,33
1565,9,32
1566,11,28
1567,11,29
1568,8,34
1569,10,31
1570,10,30
1571,9,30
1572,8,36
1573,9,32
1574,10,28
1575,9,34
1576,4.0,42
1577,12,28
1578,8,25
1579,10,36
1580,9,30
1581,10,31
1582,8,36
1583,11,31
1584,9,34
1585,10,34
1586,9,32
1587,12,30
1588,9,30
1589,11,29
1590,5.0,34
1591,8,29
1592,8,34
1593,9,37
1594,7.0,35
1595,11,30
1596,9,32
1597,7,39
1598,12,29
1599,7.0,33
1600,8,38
1601,9,32
1602,5.0,35
1603,9,35
1604,9,31
1605,9,32
1606,10,31
1607,11,31
1608,10,36
1609,13,27
1610,6,39
1611,10,32
1612,10,27
1613,10,34
1614,8,26
1615,5,34
1616,9,32
1617,11,29
1618,10,32
1619,6.0,38
1620,10,29
1621,11,26
1622,8,31
1623,9,32
1624,7,37
1625,7,37
1626,9,30
1627,8,31
1628,10,31
1629,9,33
1630,8,34
1631,7.0,35
1632,10,32
1633,10,33
1634,7,35
1635,7.0,32
1636,9,30
1637,10,27
1638,10,32
1639,10,32
1640,8,33
1641,7,28
1642,10,34
1643,8,29
1644,11,31
1645,9,35
1646,9,31
1647,8,32
1648,10,32
1649,8,29
1650,9,35
1651,6,35
1652,8,34
1653,7,35
1654,9,33
1655,7,30
1656,10,34
1657,7,34
1658,11,29
1659,6,34
1660,8,30
1661,10,29
1662,3.0,36
1663,9,30
1664,8,31
1665,7,36
1666,9,31
1667,6,33
1668,12,29
1669,6,34
1670,9,31
1671,8,30
1672,-25.0,39
1673,10,30
1674,6,36
1675,10,29
1676,9,31
1677,8,32
1678,7,34
1679,5,38
1680,7,34
1681,8,36
1682,7,34
1683,9,31
1684,9,28
1685,6.0,38
1686,8,30
1687,8,29
1688,6,34
1689,8,27
1690,8,33
1691,10,36
1692,10,33
1693,5,35
1694,11,28
1695,7,35
1696,9,35
1697,8,33
1698,0.0,40
1699,8,27
1700,9,35
1701,9,27
1702,6,34
1703,9.0,35
1704,11,24
1705,10,32
1706,10,33
1707,8,33
1708,9,27
1709,9,34
1710,9,32
1711,10,29
1712,10,30
1713,8,31
1714,13,27
1715,10,27
1716,9,34
1717,8,35
1718,7,28
1719,10,29
1720,8,32
1721,9,26
1722,9,38
1723,10,31
1724,11,30
1725,7,36
1726,9,31
1727,10,31
1728,8,34
1729,8,25
1730,8,34
1731,7,33
1732,11,28
1733,10,30
1734,12,27
1735,8,31
1736,10,31
1737,8,32
1738,8,32
1739,7,36
1740,8,33
1741,6,36
1742,9,34
1743,9,33
1744,9,32
1745,9,34
1746,8,35
1747,7,33
1748,6,32
1749,9,36
1750,8,27
1751,11,33
1752,6.0,32
1753,8,30
1754,9,29
1755,8,29
1756,11,33
1757,9,27
1758,5.0,39
1759,7,33
1760,7,35
1761,8,32
1762,10,32
1763,10,29
1764,10,34
1765,8,32
1766,9,30
1767,8,26
1768,8,28
1769,9,29
1770,8,35
1771,8,28
1772,9,30
1773,10,32
1774,9,31
1775,8,35
1776,9,27
1777,9,31
1778,5,37
1779,6,35
1780,8,29
1781,9,29
1782,9,31
1783,6.0,31
1784,6.0,35
1785,8,31
1786,8,33
1787,11,28
1788,9,32
1789,8,29
1790,8,29
1791,11,28
1792,9,31
1793,8,34
1794,8,35
1795,7,35
1796,8,28
1797,8,34
1798,9,30
1799,9,29
1800,8,28
1801,8,27
1802,9,27
1803,8,33
1804,10,32
1805,8,29
1806,10,29
1807,8,34
1808,7,34
1809,4.0,37
1810,9,31
1811,9,35
1812,7,30
1813,10,28
1814,7,38
1815,8,36
1816,9,34
1817,9,34
1818,5.0,35
1819,8,27
1820,10,31
1821,10,31
1822,8,34
1823,8,28
1824,10,30
1825,8,27
1826,8,29
1827,9,30
1828,9,32
1829,7,36
1830,5.0,28
1831,10,30
1832,6,33
1833,10,34
1834,9,31
1835,10,32
1836,9,32
1837,9,34
1838,9,32
1839,9,29
1840,9,33
1841,8,35
1842,12,26
1843,8,34
1844,10,26
1845,10,32
1846,8,33
1847,7,35
1848,10,25
1849,10,33
1850,8,33
1851,9,35
1852,9,30
1853,9,34
1854,9,32
1855,7,35
1856,10,34
1857,8,34
1858,6,34
1859,9,34
1860,8,33
1861,8,29
1862,10,30
1863,9,29
1864,7,29
1865,10,29
1866,8,29
1867,8,32
1868,9.0,30
1869,7,35
1870,12,27
1871,11,28
1872,8,29
1873,10,33
1874,6,34
1875,8,32
1876,8,29
1877,8,28
1878,7,29
1879,8,32
1880,8,35
1881,9,30
1882,7,34
1883,8,29
1884,8,35
1885,7,32
1886,7,36
1887,7,37
1888,9,34
1889,10,31
1890,10,31
1891,10,29
1892,8,29
1893,9,34
1894,8,34
1895,10,30
1896,10,26
1897,8,29
1898,10,34
1899,8,33
1900,8,36
1901,10,29
1902,9,36
1903,9,26
1904,9,39
1905,9,28
1906,8,40
1907,9,32
1908,9,32
1909,8,32
1910,8,26
1911,9,34
1912,10,32
1913,8,25
1914,7,34
1915,8,35
1916,9,32
1917,9,34
1918,9,31
1919,10,25
1920,8,26
1921,10,31
1922,8,29
1923,8,34
1924,6,32
1925,10,26
1926,7,32
1927,9,30
1928,10,27
1929,10,32
1930,10,33
1931,7,30
1932,9,33
1933,9,30
1934,10,33
1935,9,38
1936,1.0,43
1937,7,36
1938,10,32
1939,9,30
1940,8,33
1941,8,34
1942,10,33
1943,11,31
1944,10,32
1945,10,32
1946,10,29
1947,10,29
1948,6,36
1949,7,36
1950,9,35
1951,8,35
1952,9,33
1953,10,31
1954,9,31
1955,8,29
1956,9,33
1957,8,30
1958,10,34
1959,11,29
1960,10,32
1961,9,31
1962,9.0,28
1963,6,33
1964,8,28
1965,8,34
1966,10,26
1967,8,30
1968,9,29
1969,7,36
1970,9,31
1971,11,30
1972,-2.0,41
1973,9,31
1974,11,31
1975,8,34
1976,10,30
1977,9,37
1978,7,40
1979,9,34
1980,6,40
1981,-3.0,42
1982,7,37
1983,8,33
1984,9,32
1985,8,33
1986,8,34
1987,8,33
1988,9,35
1989,8,26
1990,8,26
1991,7.0,33
1992,7,30
1993,8,36
1994,10,34
1995,4.0,39
1996,7,36
1997,10,31
1998,8,28
1999,6,36
2000,8,35
2001,10,28
2002,11,29
2003,9,31
2004,9,29
2005,9,29
2006,7,35
2007,6,32
2008,8,24
2009,11,34
2010,8,28
2011,10,29
2012,11,29
2013,10,28
2014,9,30
2015,10,36
2016,9,29
2017,10,30
2018,9,32
2019,9,28
2020,9,31
2021,10,32
2022,9,27
2023,11,32
2024,8,34
2025,7.0,32
2026,9,28
2027,8,37
2028,10,30
2029,9,29
2030,8,34
2031,10,27
2032,8,37
2033,9,28
2034,7.0,33
2035,10,31
2036,0.0,40
2037,9,30
2038,6,38
2039,9,33
2040,10,29
2041,10,35
2042,8,29
2043,8,34
2044,10,31
2045,8,29
2046,10,32
2047,9,30
2048,11,32
2049,8,33
2050,10,30
2051,9,29
2052,9,33
2053,8,31
2054,9,29
2055,10,30
2056,7,36
2057,11,29
2058,10,27
2059,10,32
