epoch,total_reward,total_demand
1612,12.0,70
1613,16.0,74
1614,0.0,70
1615,9.0,69
1616,9.0,74
1617,-12.0,77
1618,6.0,69
1619,13.0,67
1620,0.0,72
1621,13.0,64
1622,11.0,63
1623,-7.0,77
1624,11.0,65
1625,11.0,73
1626,4.0,58
1627,10.0,72
1628,10.0,72
1629,8.0,63
1630,6.0,67
1631,7.0,63
1632,6.0,70
1633,6.0,72
1634,17.0,62
1635,15.0,63
1636,0.0,74
1637,8.0,67
1638,2.0,71
1639,7.0,64
1640,6.0,63
1641,-2.0,76
1642,9.0,67
1643,15.0,67
1644,-2.0,76
1645,-5.0,73
1646,3.0,63
1647,11.0,73
1648,11.0,73
1649,1.0,67
1650,9.0,60
1651,14.0,68
1652,8.0,62
1653,10.0,68
1654,8.0,73
1655,6.0,71
1656,3.0,67
1657,2.0,63
1658,-13.0,63
1659,12.0,67
1660,15.0,65
1661,9.0,64
1662,7.0,68
1663,13.0,69
1664,3.0,69
1665,11.0,66
1666,8.0,67
1667,15.0,64
1668,-2.0,73
1669,15.0,71
1670,-12.0,79
1671,7.0,72
1672,6.0,65
1673,2.0,71
1674,3.0,70
1675,13.0,69
1676,1.0,72
1677,10.0,62
1678,-10.0,72
1679,12.0,74
1680,4.0,73
1681,-3.0,74
1682,12.0,61
1683,-4.0,61
1684,2.0,70
1685,14.0,71
1686,12.0,64
1687,-12.0,62
1688,17.0,68
1689,-49.0,72
1690,11.0,69
1691,6.0,68
1692,-1.0,66
1693,13.0,67
1694,11.0,66
1695,17.0,66
1696,8.0,65
1697,17.0,66
1698,9.0,70
1699,8.0,60
1700,-5.0,73
1701,13.0,59
1702,-14.0,75
1703,10.0,65
1704,15.0,68
1705,11.0,69
1706,15.0,64
1707,4.0,71
1708,16.0,72
1709,14.0,65
1710,13.0,62
1711,0.0,72
1712,9.0,73
1713,5.0,68
1714,10.0,68
1715,10.0,72
1716,11.0,70
1717,13.0,73
1718,14.0,61
1719,15.0,59
1720,1.0,57
1721,11.0,62
1722,11.0,70
1723,7.0,72
1724,12.0,72
1725,7.0,71
1726,4.0,76
1727,12.0,69
1728,9.0,66
1729,8.0,65
1730,6.0,67
1731,8.0,72
1732,11.0,60
1733,2.0,69
1734,-2.0,74
1735,6.0,67
1736,5.0,74
1737,14.0,64
1738,6.0,70
1739,12.0,57
1740,5.0,74
1741,9.0,66
1742,12.0,62
1743,13.0,60
1744,8.0,71
1745,13.0,57
1746,0.0,77
1747,-2.0,71
1748,10.0,62
1749,5.0,67
1750,-9.0,74
1751,-8.0,67
1752,-20.0,66
1753,5.0,69
1754,-14.0,60
1755,9.0,72
1756,5.0,72
1757,13.0,71
1758,12.0,72
1759,8.0,65
1760,13.0,65
1761,10.0,67
1762,11.0,67
1763,11.0,66
1764,11.0,66
1765,14.0,58
1766,5.0,72
1767,9.0,68
1768,3.0,70
1769,3.0,77
1770,7.0,69
1771,0.0,70
1772,-11.0,78
1773,0.0,69
1774,6.0,71
1775,8.0,67
1776,2.0,72
1777,-11.0,63
1778,11.0,68
1779,9.0,61
1780,-2.0,59
1781,1.0,70
1782,8.0,72
1783,13.0,54
1784,3.0,70
1785,-2.0,68
1786,0.0,78
1787,-35.0,75
1788,11.0,62
1789,-34.0,77
1790,16.0,65
1791,6.0,70
1792,6.0,69
1793,15.0,60
1794,12.0,62
1795,0.0,72
1796,9.0,64
1797,12.0,68
1798,15.0,59
1799,-12.0,72
1800,13.0,68
1801,11.0,69
1802,15.0,68
1803,11.0,66
1804,3.0,66
1805,6.0,66
1806,10.0,64
1807,-8.0,78
1808,14.0,67
1809,11.0,68
1810,1.0,74
1811,10.0,64
1812,18.0,67
1813,1.0,72
1814,7.0,65
1815,14.0,61
1816,8.0,71
1817,-1.0,77
1818,5.0,68
1819,13.0,69
1820,4.0,73
1821,9.0,67
1822,11.0,66
1823,6.0,67
1824,7.0,69
1825,8.0,71
1826,17,56
1827,-12.0,75
1828,13.0,66
1829,14.0,73
1830,-1.0,72
1831,1.0,70
1832,0.0,74
1833,3.0,71
1834,14.0,57
1835,11.0,68
1836,11.0,73
1837,-63.0,75
1838,16.0,67
1839,0.0,73
1840,12.0,69
1841,7.0,70
1842,14.0,63
1843,7.0,62
1844,8.0,63
1845,-1.0,75
1846,4.0,64
1847,13.0,60
1848,15.0,69
1849,5.0,75
1850,0.0,65
1851,-7.0,73
1852,13.0,61
1853,8.0,63
1854,5.0,65
1855,0.0,71
1856,-45.0,71
1857,6.0,72
1858,14.0,66
1859,3.0,73
1860,-7.0,76
1861,-4.0,72
1862,8.0,68
1863,-10.0,72
1864,12.0,71
1865,8.0,70
1866,15.0,60
1867,6.0,67
1868,-4.0,65
1869,11.0,65
1870,5.0,70
1871,6.0,70
1872,6.0,74
1873,9.0,72
1874,8.0,71
1875,16.0,64
1876,8.0,67
1877,13.0,69
1878,3.0,73
1879,13.0,62
1880,10.0,65
1881,-9.0,69
1882,12.0,64
1883,4.0,68
1884,8.0,61
1885,5.0,70
1886,10.0,71
1887,10.0,68
1888,4.0,73
1889,5.0,70
1890,3.0,70
1891,1.0,72
1892,11.0,68
1893,8.0,71
1894,6.0,71
1895,15.0,73
1896,15.0,64
1897,18.0,67
1898,14.0,66
1899,-14.0,74
1900,9.0,62
1901,9.0,68
1902,9.0,69
1903,11.0,66
1904,9.0,70
1905,6.0,63
1906,4.0,68
1907,11.0,65
1908,-8.0,73
1909,10.0,70
1910,10.0,67
1911,14.0,57
1912,10.0,67
1913,6.0,66
1914,13.0,67
1915,-2.0,72
1916,4.0,66
1917,12.0,65
1918,7.0,69
1919,14.0,65
1920,5.0,61
1921,16.0,65
1922,-5.0,73
1923,13.0,68
1924,-30.0,76
1925,-3.0,77
1926,16.0,62
1927,9.0,67
1928,-8.0,78
1929,12.0,65
1930,-11.0,76
1931,4.0,70
1932,5.0,72
1933,13.0,63
1934,-7.0,75
1935,2.0,71
1936,12.0,66
1937,9.0,72
1938,-2.0,81
1939,10.0,55
1940,9.0,68
1941,3.0,70
1942,-9.0,71
1943,13.0,63
1944,6.0,66
1945,8.0,72
1946,8.0,67
1947,10.0,68
1948,13.0,61
1949,7.0,73
1950,16.0,60
1951,6.0,67
1952,12.0,63
1953,8.0,66
1954,10.0,62
1955,8.0,74
1956,2.0,68
1957,8.0,67
1958,9.0,73
1959,11.0,71
1960,4.0,68
1961,11.0,65
1962,1.0,71
1963,4.0,69
1964,-12.0,70
1965,11.0,66
1966,8.0,72
1967,11.0,71
1968,-3.0,78
1969,-5.0,72
1970,12.0,64
1971,2.0,74
1972,15.0,61
1973,16.0,58
1974,-6.0,65
1975,9.0,69
1976,12.0,67
1977,8.0,70
1978,15.0,64
1979,5.0,68
1980,14.0,70
1981,6.0,66
1982,8.0,70
1983,0.0,72
1984,14.0,68
1985,5.0,72
1986,9.0,70
1987,12.0,68
1988,13.0,62
1989,7.0,63
1990,16.0,62
1991,12.0,69
1992,9.0,69
1993,12.0,75
1994,15.0,63
1995,12.0,70
1996,12.0,61
1997,7.0,71
1998,14.0,64
1999,13.0,70
2000,5.0,66
2001,9.0,61
2002,-2.0,77
2003,5.0,70
2004,10.0,65
2005,11.0,67
2006,7.0,72
2007,-18.0,67
2008,13.0,67
2009,9.0,63
2010,13.0,67
2011,5.0,71
2012,6.0,71
2013,-2.0,70
2014,0.0,65
2015,2.0,70
2016,2.0,70
2017,9.0,70
2018,16.0,70
2019,13.0,67
2020,13.0,72
2021,21.0,58
2022,13.0,74
2023,10.0,68
2024,11.0,67
2025,-29.0,69
2026,11.0,69
2027,14.0,63
2028,10.0,73
2029,13.0,57
2030,8.0,73
2031,-5.0,73
2032,12.0,63
2033,4.0,67
2034,17.0,60
2035,8.0,68
2036,8.0,72
2037,10.0,63
2038,-4.0,77
2039,12.0,61
2040,-10.0,75
2041,7.0,65
2042,13.0,65
2043,9.0,68
2044,10.0,68
2045,0.0,71
2046,10.0,65
2047,15.0,70
2048,12.0,66
2049,15.0,68
2050,17.0,65
2051,4.0,68
2052,5.0,73
2053,10.0,56
2054,-13.0,74
2055,11.0,65
2056,2.0,71
2057,9.0,65
2058,4.0,74
2059,9.0,62
2060,15.0,63
2061,-2.0,79
2062,-2.0,63
2063,0.0,72
2064,7.0,74
2065,12.0,62
2066,12.0,67
2067,5.0,68
2068,11.0,68
2069,10.0,68
2070,-1.0,65
2071,16.0,73
2072,-35.0,69
2073,12.0,69
2074,12.0,62
2075,-1.0,72
2076,13.0,74
2077,7.0,65
2078,-8.0,80
2079,0.0,71
2080,-7.0,73
2081,1.0,70
2082,11.0,68
2083,8.0,67
2084,9.0,67
2085,13.0,73
2086,6.0,73
2087,10.0,67
2088,16.0,67
2089,2.0,75
2090,9.0,71
2091,8.0,67
2092,10.0,76
2093,13.0,68
2094,12.0,68
2095,6.0,75
2096,-6.0,73
2097,2.0,72
2098,0.0,80
2099,9.0,60
2100,11.0,62
2101,-13.0,66
2102,-41.0,84
2103,10.0,68
2104,5.0,63
2105,14,55
2106,14.0,62
2107,5.0,71
2108,15.0,64
2109,11.0,69
2110,-31.0,66
2111,3.0,67
2112,10.0,68
2113,9.0,70
2114,13.0,69
2115,6.0,72
2116,14.0,67
2117,10.0,64
2118,7.0,70
2119,14,62
2120,-1.0,66
2121,13.0,67
2122,11.0,65
2123,1.0,68
2124,10.0,65
2125,11.0,63
2126,16.0,72
2127,-5.0,73
2128,2.0,67
2129,4.0,69
2130,19.0,63
2131,-6.0,78
2132,-6.0,72
2133,2.0,67
2134,1.0,70
2135,7.0,67
2136,-53.0,70
2137,15.0,64
2138,-11.0,72
2139,9.0,67
2140,0.0,66
2141,13.0,63
2142,14.0,63
2143,3.0,69
2144,-24.0,67
2145,11.0,73
2146,13.0,63
2147,15.0,64
2148,0.0,65
2149,-7.0,78
2150,11.0,61
2151,6.0,65
2152,1.0,74
2153,8.0,70
2154,4.0,69
2155,9.0,67
2156,7.0,66
2157,14.0,61
2158,11.0,72
2159,20,69
2160,13.0,64
2161,1.0,72
2162,16,54
2163,7.0,64
2164,1.0,72
2165,-46.0,71
2166,14.0,63
2167,6.0,68
2168,8.0,69
2169,5.0,76
2170,14.0,71
2171,10.0,75
2172,4.0,76
2173,-14.0,75
2174,9.0,72
2175,7.0,69
2176,-3.0,65
2177,0.0,69
2178,-4.0,75
2179,1.0,74
2180,15.0,64
2181,2.0,64
2182,3.0,68
2183,5.0,70
2184,2.0,71
2185,-12.0,78
2186,5.0,65
2187,11.0,65
2188,2.0,66
2189,7.0,68
2190,-8.0,79
2191,1.0,72
2192,13.0,76
2193,-1.0,66
2194,9.0,62
2195,8.0,73
2196,0.0,78
2197,5.0,69
2198,11.0,67
2199,4.0,73
2200,14.0,65
2201,10.0,66
2202,10.0,67
2203,7.0,65
2204,10.0,69
2205,6.0,65
2206,13.0,63
2207,13.0,66
2208,0.0,71
2209,2.0,73
2210,11.0,66
2211,9.0,70
2212,14.0,65
2213,9.0,64
2214,10.0,64
2215,13.0,61
2216,4.0,65
2217,4.0,66
2218,14.0,64
2219,11.0,72
2220,15.0,65
2221,13.0,66
2222,11.0,66
2223,-13.0,65
2224,14.0,64
2225,11.0,70
2226,-27.0,79
2227,10.0,68
2228,3.0,71
2229,10.0,74
2230,12.0,65
2231,12.0,74
2232,11.0,70
2233,13.0,61
2234,13.0,63
2235,13.0,62
2236,15.0,60
2237,1.0,73
2238,14.0,69
2239,8.0,64
2240,8.0,73
2241,10.0,60
2242,8.0,71
2243,6.0,76
2244,13.0,65
2245,8.0,62
2246,4.0,76
2247,10.0,64
2248,5.0,68
2249,12.0,65
2250,14.0,65
2251,-10.0,73
2252,12.0,62
2253,9.0,63
2254,13.0,59
2255,12.0,64
2256,14.0,63
2257,5.0,68
2258,5.0,68
2259,11.0,70
2260,8.0,66
2261,-2.0,69
2262,-12.0,75
2263,13.0,62
2264,14.0,70
2265,6.0,74
2266,5.0,74
2267,15,60
2268,15.0,60
2269,2.0,72
2270,-2.0,70
2271,13.0,63
2272,13.0,68
2273,13.0,64
2274,9.0,69
2275,11.0,68
2276,-1.0,71
2277,10.0,71
2278,-11.0,77
2279,12.0,65
2280,15.0,64
2281,14.0,65
2282,0.0,75
2283,9.0,67
2284,-2.0,71
2285,3.0,71
2286,11.0,58
2287,4.0,69
2288,18,61
2289,13.0,69
2290,12.0,71
2291,13.0,60
2292,1.0,67
2293,6.0,69
2294,5.0,66
2295,4.0,68
2296,10.0,70
2297,12.0,59
2298,5.0,71
2299,-36.0,73
2300,8.0,74
2301,-1.0,75
2302,15.0,70
2303,3.0,64
2304,14.0,64
2305,10.0,75
2306,3.0,62
2307,8.0,63
2308,6.0,68
2309,13.0,68
2310,15.0,63
2311,6.0,61
2312,14.0,63
2313,-4.0,73
2314,13.0,69
2315,8.0,64
2316,6.0,62
2317,-6.0,75
2318,11.0,65
2319,-3.0,72
2320,-3.0,72
2321,16.0,55
2322,-15.0,77
2323,15.0,70
2324,17.0,55
2325,14.0,65
2326,6.0,67
2327,-10.0,75
2328,13.0,73
2329,-4.0,70
2330,8.0,66
2331,3.0,70
2332,2.0,68
2333,10.0,66
2334,10.0,70
2335,10.0,73
2336,-4.0,63
2337,13.0,64
2338,5.0,65
2339,9.0,72
2340,9.0,65
2341,16.0,63
2342,10.0,69
2343,12.0,69
2344,9.0,64
2345,11.0,75
2346,1.0,70
2347,-55.0,75
2348,13.0,63
2349,11.0,67
2350,9.0,65
2351,12.0,58
2352,5.0,68
2353,-2.0,78
2354,11.0,67
2355,14.0,66
2356,6.0,64
2357,8.0,73
2358,7.0,69
2359,8.0,67
2360,-9.0,69
2361,6.0,62
2362,10.0,74
2363,11.0,69
2364,11.0,71
2365,11.0,67
2366,4.0,67
2367,2.0,78
2368,9.0,71
2369,15.0,63
2370,13.0,65
2371,10.0,71
2372,16.0,58
2373,13.0,67
2374,12.0,64
2375,14.0,77
2376,-10.0,72
2377,16.0,65
2378,2.0,67
2379,-10.0,76
2380,11.0,65
2381,-1.0,77
2382,-11.0,75
2383,5.0,62
2384,12.0,59
2385,13.0,65
2386,12.0,63
2387,-10.0,73
2388,7.0,71
2389,10.0,64
2390,4.0,68
2391,13.0,63
2392,10.0,60
2393,15.0,77
2394,12.0,60
2395,12.0,66
2396,4.0,68
2397,6.0,73
2398,15.0,62
2399,5.0,70
2400,9.0,66
2401,5.0,66
2402,1.0,72
2403,14.0,72
2404,11.0,73
2405,-1.0,76
2406,7.0,73
2407,12.0,65
2408,11.0,71
2409,6.0,66
2410,11.0,68
2411,13.0,62
2412,16.0,67
2413,7.0,66
2414,12.0,68
2415,-1.0,75
2416,9.0,65
2417,-13.0,75
2418,9.0,75
2419,8.0,65
2420,12.0,68
2421,9.0,67
2422,15.0,61
2423,-1.0,70
2424,13.0,63
2425,8.0,69
2426,13.0,62
2427,-5.0,77
2428,15.0,62
2429,7.0,67
2430,17.0,66
2431,15.0,65
2432,12.0,70
2433,9.0,60
2434,12.0,68
2435,9.0,69
2436,-10.0,76
2437,4.0,68
2438,5.0,68
2439,10.0,75
2440,13.0,60
2441,2.0,67
2442,-25.0,75
2443,7.0,61
2444,13.0,61
2445,2.0,65
2446,10.0,59
2447,5.0,62
2448,-5.0,70
2449,13.0,64
2450,14.0,72
2451,7.0,70
2452,6.0,72
2453,20.0,55
2454,0.0,74
2455,13.0,70
2456,8.0,68
2457,5.0,69
2458,6.0,74
2459,15.0,56
2460,6.0,68
2461,2.0,72
2462,-3.0,63
2463,8.0,70
2464,14.0,63
2465,13.0,60
2466,18.0,57
2467,-19.0,77
2468,14.0,76
2469,3.0,74
2470,16.0,68
2471,8.0,71
2472,14.0,71
2473,13.0,71
2474,8.0,72
2475,8.0,56
2476,13.0,63
2477,8.0,65
2478,14.0,63
2479,12.0,67
2480,11.0,67
2481,14.0,64
2482,15.0,61
2483,5.0,68
2484,11.0,62
2485,15.0,65
2486,8.0,75
2487,12.0,70
2488,8.0,66
2489,15.0,66
2490,4.0,75
2491,14.0,71
2492,10.0,68
2493,13.0,74
2494,9.0,73
2495,9.0,60
2496,5.0,64
2497,-48.0,72
2498,-15.0,66
2499,4.0,69
2500,12.0,71
2501,3.0,70
2502,9.0,63
2503,2.0,69
2504,14.0,72
2505,8.0,70
2506,10.0,63
2507,13.0,65
2508,13.0,66
2509,12.0,67
2510,-2.0,70
2511,14.0,66
2512,9.0,64
2513,9.0,65
2514,8.0,60
2515,9.0,71
2516,14.0,65
2517,13.0,66
2518,-3.0,70
2519,9.0,67
2520,9.0,65
2521,7.0,67
2522,-6.0,73
2523,-4.0,78
2524,13.0,68
2525,-7.0,73
2526,16,65
2527,12.0,71
2528,7.0,66
2529,11.0,63
2530,-4.0,69
2531,14.0,60
2532,9.0,70
2533,15.0,67
2534,3.0,67
2535,6.0,68
2536,14.0,61
2537,-1.0,76
2538,13.0,66
2539,10.0,72
2540,14.0,67
2541,12.0,62
2542,-9.0,78
2543,12.0,63
2544,14.0,66
2545,11.0,64
2546,8.0,66
2547,13.0,68
2548,13.0,57
2549,0.0,73
2550,10.0,67
2551,11.0,59
2552,-28.0,75
2553,9.0,75
2554,-2.0,74
2555,-49.0,76
2556,10.0,73
2557,14.0,73
2558,14.0,62
2559,1.0,67
2560,19,61
2561,14.0,63
2562,13.0,67
2563,13.0,69
2564,11.0,67
2565,13.0,73
2566,9.0,70
2567,8.0,72
2568,10.0,69
2569,13.0,65
2570,10.0,72
2571,13.0,62
2572,12.0,67
2573,5.0,70
2574,-4.0,76
2575,13.0,65
2576,2.0,76
2577,9.0,67
2578,-19.0,74
2579,7.0,69
2580,9.0,67
2581,6.0,70
2582,5.0,72
2583,12.0,64
2584,6.0,69
2585,15.0,62
2586,9.0,66
2587,-24.0,70
2588,14.0,66
2589,5.0,66
2590,1.0,76
2591,11.0,68
2592,10.0,67
2593,-1.0,70
2594,10.0,65
2595,10.0,72
2596,10.0,66
2597,-3.0,75
2598,17,60
2599,11.0,70
2600,3.0,73
2601,13.0,64
2602,4.0,73
2603,-12.0,75
2604,9.0,65
2605,13.0,73
2606,2.0,57
2607,12.0,67
2608,14.0,64
2609,13.0,64
2610,2.0,63
2611,15.0,67
2612,7.0,70
2613,11.0,60
2614,-7.0,70
2615,5.0,72
2616,12.0,59
2617,2.0,69
2618,9.0,63
2619,5.0,68
2620,12.0,64
2621,-5.0,77
2622,10.0,69
2623,0.0,72
2624,1.0,70
2625,15.0,66
2626,-16.0,76
2627,15.0,61
2628,8.0,70
2629,12.0,68
2630,5.0,71
2631,12.0,70
2632,15.0,63
2633,3.0,72
2634,10.0,67
2635,12.0,64
2636,8.0,71
2637,14.0,64
2638,7.0,69
2639,15.0,68
2640,9.0,64
2641,7.0,69
2642,11.0,66
2643,10.0,64
2644,7.0,64
2645,6.0,64
2646,4.0,68
2647,11.0,57
2648,18,61
2649,6.0,79
2650,16,61
2651,14.0,73
2652,6.0,72
2653,11.0,60
2654,-6.0,76
2655,11.0,72
2656,1.0,75
2657,9.0,65
2658,3.0,65
2659,13.0,61
2660,17.0,57
2661,17,54
2662,12.0,68
2663,10.0,68
2664,2.0,67
2665,11.0,68
2666,-22.0,65
2667,-6.0,72
2668,6.0,60
2669,9.0,69
2670,3.0,77
2671,9.0,69
2672,5.0,66
2673,4.0,70
2674,7.0,68
2675,-32.0,68
2676,14.0,66
2677,5.0,72
2678,16,67
2679,-12.0,78
2680,5.0,64
2681,4.0,69
2682,7.0,70
2683,-8.0,77
2684,16.0,66
2685,-12.0,67
2686,0.0,73
2687,12.0,61
2688,2.0,73
2689,4.0,65
2690,-12.0,74
2691,10.0,63
2692,0.0,73
2693,5.0,63
2694,8.0,68
2695,5.0,70
2696,11.0,68
2697,-7.0,69
2698,3.0,71
2699,14.0,68
2700,11.0,65
2701,12.0,63
2702,8.0,61
2703,11.0,67
2704,12.0,61
2705,13.0,67
2706,12.0,61
2707,-7.0,72
2708,14.0,74
2709,13.0,63
2710,16,64
2711,8.0,67
2712,8.0,67
2713,1.0,73
2714,0.0,69
2715,-10.0,74
2716,2.0,70
2717,9.0,71
2718,10.0,67
2719,-11.0,77
2720,6.0,68
2721,11.0,60
2722,12.0,64
2723,10.0,71
2724,8.0,65
2725,8.0,66
2726,16.0,64
2727,10.0,61
2728,12.0,70
2729,14.0,65
2730,5.0,70
2731,7.0,73
2732,7.0,68
2733,0.0,72
2734,9.0,67
2735,11.0,71
2736,7.0,69
2737,6.0,75
2738,-16.0,67
2739,16.0,59
2740,9.0,75
2741,5.0,76
2742,13.0,63
2743,15.0,63
2744,3.0,77
2745,11.0,74
2746,9.0,67
2747,9.0,65
2748,-13.0,76
2749,13.0,69
2750,9.0,70
2751,13.0,65
2752,3.0,75
2753,7.0,67
2754,9.0,65
2755,8.0,72
2756,10.0,65
2757,9.0,74
2758,16,61
2759,7.0,66
2760,16.0,58
2761,13.0,62
2762,1.0,71
2763,15.0,68
2764,4.0,65
2765,10.0,59
2766,10.0,76
2767,13.0,67
2768,8.0,65
2769,6.0,77
2770,15.0,67
2771,13.0,64
2772,-1.0,76
2773,12.0,64
2774,9.0,59
2775,8.0,64
2776,19.0,62
2777,13.0,66
2778,15.0,60
2779,13.0,71
2780,15.0,73
2781,10.0,67
2782,10.0,70
2783,9.0,76
2784,3.0,73
2785,7.0,67
2786,10.0,69
2787,6.0,71
2788,13.0,62
2789,13.0,67
2790,8.0,69
2791,15.0,61
2792,9.0,65
2793,11.0,65
2794,5.0,70
2795,16.0,63
2796,3.0,72
2797,1.0,71
2798,-1.0,75
2799,-5.0,72
2800,6.0,71
2801,12.0,71
2802,6.0,64
2803,10.0,67
2804,10.0,69
2805,16,63
2806,18,71
2807,13.0,68
2808,14.0,62
2809,10.0,65
2810,15.0,67
2811,8.0,66
2812,11.0,60
2813,5.0,68
2814,12.0,64
2815,11.0,60
2816,11.0,69
2817,10.0,72
2818,14.0,66
2819,9.0,65
2820,-5.0,72
2821,13.0,61
2822,-3.0,72
2823,10.0,69
2824,12.0,69
2825,12.0,63
2826,-22.0,77
2827,9.0,75
2828,14.0,64
2829,10.0,63
2830,13.0,66
2831,8.0,71
2832,13.0,62
2833,12.0,61
2834,-67.0,77
2835,8.0,74
2836,13.0,64
2837,14.0,71
2838,10.0,63
2839,13.0,65
2840,7.0,71
2841,4.0,69
2842,12.0,64
2843,11.0,69
2844,13.0,65
2845,2.0,74
2846,4.0,75
2847,9.0,70
2848,7.0,69
2849,4.0,65
2850,4.0,73
2851,3.0,68
2852,13.0,63
2853,-1.0,73
2854,13.0,67
2855,16,73
2856,-3.0,81
2857,10.0,67
2858,10.0,56
2859,4.0,68
2860,10.0,76
2861,15.0,69
2862,0.0,74
2863,14.0,58
2864,9.0,71
2865,11.0,62
2866,7.0,75
2867,14.0,62
2868,7.0,70
2869,-1.0,71
2870,6.0,75
2871,9.0,68
2872,6.0,69
2873,12.0,61
2874,9.0,67
2875,14.0,66
2876,7.0,77
2877,0.0,62
2878,14.0,64
2879,14.0,71
2880,16.0,68
2881,8.0,69
2882,0.0,79
2883,10.0,64
2884,7.0,73
2885,12.0,68
2886,1.0,72
2887,8.0,73
2888,15.0,61
2889,10.0,68
2890,15.0,66
2891,2.0,76
2892,1.0,74
2893,14.0,74
2894,12.0,62
2895,8.0,67
2896,9.0,67
2897,7.0,75
2898,10.0,68
2899,13.0,72
2900,8.0,72
2901,-5.0,66
2902,8.0,69
2903,15.0,65
2904,8.0,62
2905,3.0,67
2906,8.0,65
2907,-5.0,72
2908,11.0,62
2909,14.0,71
2910,7.0,66
2911,10.0,64
2912,2.0,73
2913,4.0,71
2914,9.0,70
2915,11.0,59
2916,7.0,79
2917,13.0,65
2918,5.0,69
2919,14.0,65
2920,10.0,70
2921,6.0,76
2922,7.0,67
2923,2.0,68
2924,12.0,70
2925,10.0,68
2926,11.0,70
2927,5.0,70
2928,10.0,69
2929,12.0,68
2930,9.0,70
2931,8.0,69
2932,12.0,64
2933,3.0,71
2934,13.0,65
2935,7.0,63
2936,15.0,65
2937,12.0,72
2938,-27.0,58
2939,16.0,65
2940,15.0,64
2941,18,61
2942,5.0,70
2943,14.0,72
2944,10.0,63
2945,3.0,70
2946,15.0,70
2947,14.0,70
2948,5.0,71
2949,7.0,71
2950,10.0,65
2951,17.0,61
2952,17,67
2953,11.0,73
2954,13.0,65
2955,14.0,62
2956,12.0,65
2957,10.0,71
2958,14.0,61
2959,11.0,63
2960,9.0,61
2961,8.0,73
2962,14.0,62
2963,13.0,58
2964,7.0,65
2965,15.0,64
2966,15.0,55
2967,14.0,69
2968,3.0,75
2969,6.0,65
2970,-1.0,74
2971,13.0,63
2972,8.0,62
2973,7.0,70
2974,13.0,72
2975,4.0,74
2976,5.0,72
2977,11.0,63
2978,11.0,71
2979,11.0,58
2980,12.0,65
2981,2.0,68
2982,9.0,70
2983,10.0,68
2984,13.0,64
2985,15.0,69
2986,0.0,70
2987,6.0,77
2988,4.0,71
2989,2.0,71
2990,13.0,64
2991,-1.0,73
2992,5.0,72
2993,11.0,63
2994,10.0,66
2995,9.0,71
2996,2.0,68
2997,12.0,63
2998,8.0,69
2999,6.0,72
3000,8.0,65
3001,10.0,67
3002,9.0,77
3003,14.0,67
3004,15.0,73
3005,-1.0,65
3006,9.0,71
3007,12.0,69
3008,4.0,75
3009,7.0,72
3010,11.0,71
3011,5.0,76
3012,16.0,69
3013,10.0,69
3014,15.0,60
3015,14.0,67
3016,5.0,69
3017,11.0,75
3018,1.0,73
3019,1.0,75
3020,10.0,73
3021,8.0,74
3022,11.0,68
3023,14.0,65
3024,11.0,62
3025,14.0,67
3026,14.0,68
3027,8.0,68
3028,5.0,64
3029,4.0,70
3030,6.0,71
3031,14.0,66
3032,8.0,69
3033,16.0,65
3034,-3.0,72
3035,-4.0,63
3036,10.0,72
3037,10.0,61
3038,9.0,69
3039,10.0,71
3040,14.0,60
3041,6.0,68
3042,15.0,68
3043,6.0,68
3044,11.0,67
3045,8.0,67
3046,16.0,70
3047,8.0,77
3048,14.0,68
3049,11.0,64
3050,17.0,63
3051,15.0,59
3052,3.0,69
3053,0.0,70
3054,9.0,68
3055,15.0,70
3056,8.0,65
3057,11.0,67
3058,10.0,70
3059,5.0,73
3060,3.0,71
3061,18,57
3062,16.0,67
3063,10.0,67
3064,13.0,71
3065,18.0,64
3066,13.0,70
3067,0.0,72
3068,14.0,68
3069,0.0,67
3070,9.0,65
3071,10.0,75
3072,17.0,66
3073,12.0,62
3074,7.0,65
3075,8.0,70
3076,7.0,70
3077,15.0,69
3078,-5.0,72
3079,13.0,63
3080,12.0,75
3081,-31.0,72
3082,15.0,65
3083,14.0,74
3084,8.0,71
3085,10.0,69
3086,16.0,67
3087,14.0,67
3088,6.0,70
3089,12.0,71
3090,6.0,74
3091,14.0,78
3092,13.0,69
3093,2.0,72
3094,12.0,67
3095,12.0,61
3096,14.0,62
3097,2.0,71
3098,14.0,62
3099,12.0,66
3100,9.0,74
3101,14.0,63
3102,12.0,70
3103,2.0,69
3104,17.0,68
3105,13.0,60
3106,13.0,71
3107,8.0,66
3108,12.0,73
3109,15.0,61
3110,11.0,72
3111,13.0,74
3112,10.0,69
3113,7.0,67
3114,-1.0,80
3115,11.0,70
3116,13.0,65
3117,-23.0,64
3118,11.0,64
3119,15.0,65
3120,-34.0,69
3121,13.0,66
3122,-2.0,75
3123,13.0,73
3124,14.0,61
3125,5.0,65
3126,13.0,69
3127,14.0,70
3128,9.0,67
3129,14,69
3130,15,68
3131,13.0,60
3132,4.0,62
3133,17.0,60
3134,12.0,63
3135,15.0,65
3136,16.0,57
3137,8.0,71
3138,10.0,69
3139,7.0,67
3140,15,68
3141,2.0,72
3142,12.0,71
3143,16.0,57
3144,6.0,73
3145,8.0,58
3146,12.0,64
3147,9.0,77
3148,14.0,65
3149,9.0,73
