epoch,total_reward,total_demand
175,11.0,106
176,-1.0,101
177,-9.0,116
178,0.0,101
179,-3.0,113
180,-11.0,101
181,6.0,109
182,2.0,97
183,-24.0,103
184,-40.0,104
185,10.0,99
186,8.0,97
187,2.0,101
188,10.0,102
189,7.0,103
190,8.0,103
191,-74.0,107
192,-1.0,106
193,-2.0,96
194,-10.0,106
195,12.0,104
196,9.0,104
197,-13.0,112
198,-8.0,100
199,-11.0,106
200,5.0,107
201,-14.0,104
202,-1.0,103
203,-5.0,96
204,-1.0,101
205,19.0,96
206,-1.0,96
207,18.0,86
208,14.0,97
209,10.0,93
210,-28.0,106
211,-13.0,109
212,7.0,112
213,12.0,101
214,7.0,101
215,1.0,112
216,2.0,94
217,-17.0,105
218,3.0,107
219,3.0,109
220,13.0,95
221,-5.0,101
222,-10.0,105
223,19.0,115
224,-18.0,117
225,6.0,106
226,7.0,95
227,4.0,98
228,3.0,104
229,4.0,103
230,-25.0,99
231,7.0,96
232,15.0,98
233,-30.0,100
234,14.0,91
235,-9.0,100
236,4.0,101
237,8.0,85
238,-1.0,97
239,5.0,101
240,8.0,98
241,-109.0,109
242,0.0,100
243,0.0,101
244,-16.0,104
245,-16.0,107
246,8.0,106
247,-19.0,117
248,-11.0,98
249,-1.0,104
250,-15.0,102
251,-1.0,105
252,-29.0,107
253,0.0,105
254,-13.0,105
255,-14.0,103
256,1.0,103
257,6.0,99
258,3.0,110
259,-26.0,99
260,-30.0,109
261,-16.0,99
262,-4.0,104
263,-7.0,110
264,17.0,99
265,-8.0,109
266,-35.0,113
267,-1.0,100
268,-1.0,98
269,-4.0,96
270,-32.0,102
271,2.0,100
272,-40.0,106
273,3.0,102
274,-3.0,105
275,16.0,102
276,-9.0,103
277,0.0,112
278,-18.0,103
279,5.0,101
280,22.0,94
281,2.0,102
282,-93.0,103
283,3.0,102
284,-12.0,104
285,-116.0,115
286,7.0,100
287,10.0,109
288,-39.0,102
289,10.0,98
290,-100.0,114
291,-5.0,95
292,-5.0,104
293,3.0,109
294,-8.0,103
295,11.0,87
296,10.0,98
297,6.0,100
298,0.0,100
299,-111.0,117
300,-10.0,106
301,-26.0,99
302,-30.0,107
303,12.0,102
304,7.0,96
305,-19.0,104
306,-10.0,115
307,11.0,97
308,-1.0,101
309,3.0,92
310,11.0,100
311,-24.0,105
312,1.0,107
313,-1.0,107
314,0.0,100
315,4.0,105
316,-11.0,108
317,-9.0,106
318,9.0,88
319,15.0,86
320,-24.0,109
321,-2.0,106
322,9.0,113
323,-5.0,95
324,-6.0,104
325,-4.0,95
326,18.0,106
327,6.0,106
328,-12.0,100
329,-17.0,96
330,4.0,118
331,-8.0,101
332,-7.0,95
333,3.0,101
334,16.0,103
335,9.0,102
336,11.0,103
337,4.0,98
338,-9.0,115
339,4.0,102
340,-1.0,98
341,-20.0,98
342,7.0,105
343,2.0,106
344,0.0,109
345,0.0,101
346,-1.0,99
347,-6.0,97
348,1.0,106
349,11.0,103
350,9.0,106
351,-18.0,104
352,14.0,95
353,7.0,97
354,-22.0,105
355,9.0,100
356,11.0,104
357,-2.0,104
358,2.0,103
359,2.0,111
360,-18.0,103
361,-4.0,100
362,8.0,104
363,-24.0,101
364,3.0,109
365,16.0,99
366,5.0,98
367,-21.0,114
368,-8.0,106
369,14.0,106
370,9.0,105
371,14.0,96
372,11.0,104
373,7.0,103
374,-7.0,108
375,-2.0,101
376,-21.0,104
377,14.0,100
378,2.0,105
379,-2.0,103
380,-34.0,108
381,-12.0,106
382,-2.0,98
383,4.0,104
384,13.0,100
385,-1.0,102
386,12.0,103
387,14.0,90
388,-22.0,101
389,16.0,105
390,-25.0,113
391,-34.0,98
392,6.0,100
393,12.0,108
394,14.0,109
395,-2.0,104
396,5.0,102
397,5.0,108
398,-1.0,110
399,-11.0,109
400,3.0,96
401,-100.0,109
402,-2.0,91
403,14.0,89
404,12.0,102
405,9.0,109
406,0.0,103
407,11.0,105
408,17.0,103
409,-63.0,107
410,5.0,97
411,7.0,92
412,13.0,102
413,4.0,102
414,9.0,109
415,14.0,93
416,10.0,101
417,5.0,115
418,7.0,102
419,13.0,98
420,-12.0,106
421,7.0,102
422,2.0,105
423,2.0,99
424,4.0,106
425,18.0,99
426,6.0,102
427,-34.0,100
428,14.0,94
429,8.0,105
430,2.0,104
431,9.0,106
432,4.0,100
433,-22.0,103
434,-12.0,108
435,-11.0,107
436,-13.0,108
437,19.0,100
438,2.0,94
439,10.0,93
440,-1.0,96
441,8.0,103
442,11.0,100
443,22.0,98
444,16.0,96
445,2.0,96
446,1.0,104
447,3.0,98
448,7.0,101
449,-32.0,110
450,-2.0,105
451,-5.0,103
452,-10.0,105
453,4.0,99
454,13.0,97
455,4.0,100
456,11.0,93
457,-40.0,107
458,4.0,102
459,-32.0,107
460,11.0,108
461,-2.0,100
462,9.0,94
463,-47.0,109
464,10.0,110
465,-11.0,105
466,15.0,107
467,3.0,92
468,-10.0,105
469,8.0,101
470,-1.0,101
471,5.0,109
472,-1.0,104
473,10.0,102
474,10.0,105
475,12.0,100
476,16.0,103
477,-6.0,109
478,19.0,104
479,-3.0,109
480,0.0,101
481,19.0,104
482,0.0,110
483,14.0,94
484,15.0,105
485,-4.0,104
486,3.0,97
487,9.0,99
488,-7.0,96
489,15.0,100
490,10.0,106
491,9.0,97
492,20.0,103
493,0.0,91
494,20.0,99
495,6.0,96
496,11.0,103
497,10.0,97
498,8.0,103
499,14.0,100
500,8.0,98
501,4.0,103
502,13.0,103
503,-50.0,110
504,10.0,99
505,14.0,100
506,16.0,90
507,-23.0,102
508,10.0,100
509,-13.0,105
510,0.0,99
511,3.0,110
512,-11.0,99
513,3.0,99
514,11.0,98
515,1.0,101
516,18.0,99
517,1.0,103
518,-12.0,98
519,9.0,93
520,19.0,106
521,9.0,107
522,-2.0,103
523,-22.0,92
524,11.0,92
525,20.0,86
526,-4.0,105
527,-19.0,109
528,17.0,97
529,5.0,101
530,18.0,97
531,2.0,110
532,2.0,98
533,0.0,95
534,3.0,106
535,9.0,116
536,-32.0,105
537,9.0,105
538,7.0,106
539,21.0,87
540,18.0,97
541,19.0,103
542,7.0,101
543,6.0,100
544,5.0,113
545,7.0,102
546,10.0,111
547,14.0,89
548,-40.0,105
549,18.0,99
550,17.0,97
551,-3.0,108
552,1.0,100
553,-7.0,107
554,-39.0,97
555,5.0,105
556,24.0,96
557,7.0,112
558,2.0,102
559,2.0,109
560,3.0,98
561,24.0,91
562,20.0,100
563,14.0,104
564,2.0,97
565,18.0,95
566,-7.0,103
567,12.0,96
568,2.0,103
569,3.0,99
570,-3.0,102
571,9.0,107
572,12.0,94
573,18.0,108
574,14.0,102
575,14.0,109
576,12.0,98
577,-28.0,101
578,4.0,100
579,5.0,102
580,5.0,103
581,-25.0,107
582,12.0,101
583,19.0,102
584,2.0,105
585,17.0,94
586,11.0,100
587,14.0,103
588,8.0,98
589,-27.0,111
590,19.0,97
591,25.0,101
592,9.0,102
593,13.0,98
594,-5.0,112
595,9.0,100
596,-38.0,108
597,18.0,102
598,-49.0,93
599,6.0,102
600,-25.0,106
601,4.0,110
602,-9.0,99
603,10.0,103
604,9.0,96
605,14.0,98
606,-1.0,95
607,7.0,112
608,13.0,106
609,15.0,97
610,15.0,103
611,24.0,103
612,1.0,102
613,14.0,105
614,19.0,100
615,19.0,99
616,11.0,104
617,-1.0,99
618,19.0,94
619,21.0,107
620,25,98
621,6.0,108
622,-11.0,102
623,9.0,105
624,1.0,98
625,-71.0,112
626,15.0,94
627,5.0,103
628,-5.0,109
629,11.0,101
630,12.0,105
631,-26.0,100
632,12.0,96
633,2.0,108
634,12.0,97
635,9.0,104
636,7.0,98
637,14.0,105
638,-19.0,110
639,13.0,102
640,10.0,107
641,-1.0,106
642,23.0,99
643,21.0,98
644,11.0,93
645,21.0,98
646,16.0,109
647,21.0,105
648,3.0,105
649,22.0,97
650,6.0,106
651,7.0,104
652,-18.0,88
653,10.0,108
654,3.0,103
655,3.0,104
656,16.0,98
657,6.0,101
658,12.0,105
659,18.0,97
660,5.0,116
661,17.0,100
662,18.0,105
663,23.0,99
664,-4.0,106
665,3.0,99
666,2.0,104
667,7.0,107
668,-3.0,106
669,16.0,103
670,-31.0,99
671,11.0,98
672,5.0,112
673,-9.0,99
674,0.0,108
675,10.0,98
676,-10.0,100
677,16.0,104
678,12.0,100
679,9.0,108
680,-6.0,109
681,10.0,104
682,1.0,102
683,16.0,87
684,-14.0,101
685,-17.0,116
686,-24.0,107
687,20.0,90
688,21.0,91
689,4.0,98
690,11.0,103
691,9.0,96
692,18.0,101
693,14.0,88
694,11.0,98
695,10.0,96
696,14.0,98
697,18.0,97
698,2.0,100
699,12.0,91
700,10.0,106
701,15.0,108
702,21.0,106
703,17.0,104
704,12.0,98
705,5.0,102
706,-6.0,100
707,8.0,99
708,2.0,111
709,4.0,103
710,8.0,101
711,15.0,100
712,-19.0,100
713,9.0,98
714,23.0,97
715,21.0,97
716,4.0,109
717,1.0,100
718,-15.0,94
719,19.0,92
720,21.0,91
721,4.0,97
722,1.0,101
723,11.0,111
724,4.0,95
725,11.0,96
726,9.0,106
727,7.0,101
728,14.0,99
729,20.0,102
730,9.0,107
731,8.0,96
732,4.0,101
733,11.0,103
734,4.0,105
735,-54.0,117
736,11.0,101
737,13.0,104
738,23.0,104
739,-33.0,112
740,21.0,97
741,7.0,104
742,-3.0,111
743,8.0,104
744,6.0,102
745,5.0,96
746,13.0,102
747,4.0,105
748,16.0,103
749,19.0,94
750,8.0,105
751,16.0,101
752,8.0,94
753,-12.0,117
754,9.0,96
755,13.0,103
756,6.0,92
757,-174.0,100
758,0.0,112
759,19.0,94
760,14.0,99
761,3.0,105
762,22.0,95
763,16.0,101
764,12.0,106
765,15.0,101
766,15.0,106
767,14.0,103
768,14.0,95
769,8.0,106
770,0.0,106
771,10.0,100
772,5.0,99
773,0.0,108
774,-5.0,100
775,1.0,102
776,-67.0,100
777,9.0,101
778,3.0,111
779,12.0,100
780,18.0,96
781,19.0,94
782,10.0,102
783,3.0,96
784,21.0,98
785,-2.0,99
786,4.0,103
787,26.0,87
788,0.0,103
789,-3.0,107
790,20.0,96
791,10.0,113
792,12.0,100
793,14.0,107
794,-176.0,103
795,-123.0,105
796,-33.0,100
797,-75.0,101
798,-53.0,102
799,-102.0,95
800,-57.0,108
801,-64.0,112
802,-51.0,99
803,-1.0,117
804,-14.0,106
805,-47.0,102
806,-17.0,96
807,-57.0,112
808,-28.0,101
809,-32.0,112
810,-16.0,97
811,-181.0,102
812,3.0,96
813,-28.0,105
814,-55.0,110
815,-104.0,104
816,8.0,87
817,-28.0,116
818,-20.0,104
819,-14.0,99
820,-39.0,111
821,-10.0,100
822,-26.0,101
823,-6.0,102
824,-19.0,96
825,-24.0,104
826,-39.0,113
827,-65.0,107
828,-4.0,98
829,-5.0,99
830,-6.0,100
831,5.0,111
832,-13.0,90
833,1.0,104
834,-22.0,99
835,-35.0,101
836,2.0,107
837,11.0,103
838,-14.0,101
839,-21.0,105
840,-49.0,102
841,14.0,97
842,6.0,112
843,-25.0,95
844,-21.0,97
845,-28.0,111
846,-9.0,102
847,-1.0,104
848,3.0,104
849,-28.0,109
850,-3.0,97
851,6.0,108
852,-17.0,107
853,6.0,103
854,-10.0,102
855,-2.0,100
856,-14.0,101
857,5.0,102
858,-11.0,107
859,-4.0,99
860,-13.0,104
861,-165.0,95
862,-1.0,96
863,-3.0,113
864,-8.0,103
865,-9.0,92
866,5.0,97
867,-14.0,96
868,-414.0,110
869,-12.0,100
870,8.0,93
871,6.0,114
872,-12.0,100
873,-14.0,103
874,9.0,98
875,-2.0,105
876,-2.0,105
877,-3.0,113
878,-11.0,108
879,-14.0,106
880,-26.0,106
881,7.0,100
882,-2.0,106
883,-12.0,101
884,12.0,107
885,7.0,107
886,13.0,91
887,-28.0,93
888,-17.0,102
889,7.0,104
890,-15.0,99
891,0.0,101
892,-202.0,100
893,12.0,106
894,-25.0,113
895,9.0,100
896,-18.0,89
897,-7.0,108
898,-9.0,98
899,22.0,103
900,-12.0,105
901,4.0,104
902,-7.0,105
903,14.0,98
904,11.0,105
905,-27.0,106
906,22.0,93
907,-7.0,100
908,12.0,92
909,-10.0,104
910,10.0,92
911,5.0,103
912,-6.0,113
913,0.0,111
914,23.0,106
915,13.0,118
916,13.0,100
917,17.0,110
918,-19.0,113
919,7.0,96
920,-12.0,105
921,9.0,96
922,12.0,101
923,-5.0,93
924,18.0,96
925,-54.0,114
926,9.0,105
927,-29.0,111
928,13.0,94
929,3.0,112
930,-40.0,97
931,9.0,108
932,-5.0,99
933,14.0,95
934,-36.0,106
935,-3.0,109
936,20.0,108
937,13.0,91
938,1.0,99
939,8.0,102
940,16.0,99
941,21.0,112
942,-2.0,100
943,-211.0,107
944,18.0,99
945,9.0,104
946,5.0,102
947,7.0,97
948,-51.0,112
949,12.0,94
950,-4.0,99
951,-9.0,105
952,8.0,100
953,-80.0,100
954,12.0,107
955,-60.0,112
956,11.0,102
957,12.0,105
958,17.0,97
959,21.0,98
960,12.0,113
961,3.0,89
962,16.0,104
963,-10.0,98
964,16.0,97
965,15.0,100
966,19.0,98
967,7.0,94
968,10.0,102
969,0.0,103
970,-3.0,99
971,-2.0,110
972,11.0,102
973,12.0,102
974,4.0,111
975,17.0,103
976,3.0,99
977,-6.0,104
978,-4.0,99
979,10.0,98
980,9.0,108
981,-7.0,100
982,0.0,103
983,17.0,101
984,-7.0,113
985,10.0,100
986,-1.0,108
987,4.0,101
988,4.0,105
989,-13.0,102
990,16.0,99
991,-14.0,102
992,0.0,93
993,8.0,115
994,23.0,102
995,16.0,104
996,-49.0,105
997,1.0,105
998,16.0,110
999,-14.0,101
1000,13.0,100
1001,18.0,102
1002,4.0,103
1003,5.0,101
1004,-72.0,100
1005,9.0,90
1006,15.0,108
1007,10.0,99
1008,-12.0,107
1009,-88.0,97
1010,-13.0,95
1011,1.0,90
1012,23.0,98
1013,17.0,105
1014,25.0,94
1015,15.0,98
1016,9.0,106
1017,-6.0,108
1018,-30.0,102
1019,-6.0,111
1020,3.0,106
1021,-4.0,96
1022,-25.0,99
1023,11.0,107
1024,-7.0,110
1025,7.0,105
1026,6.0,112
1027,-9.0,101
1028,11.0,100
1029,-3.0,108
1030,5.0,108
1031,-4.0,110
1032,18.0,93
1033,9.0,112
1034,14.0,100
1035,11.0,95
1036,8.0,105
1037,4.0,98
1038,-37.0,107
1039,8.0,96
1040,-93.0,100
1041,-6.0,103
1042,-16.0,102
1043,-14.0,97
1044,5.0,108
1045,14.0,103
1046,-11.0,98
1047,7.0,104
1048,12.0,98
1049,11.0,98
1050,-1.0,108
1051,9.0,104
1052,12.0,104
1053,-17.0,101
1054,17.0,99
1055,2.0,109
1056,11.0,98
1057,-1.0,105
1058,-137.0,109
1059,-6.0,118
1060,6.0,98
1061,-26.0,107
1062,16.0,96
1063,15.0,102
1064,20.0,90
1065,-9.0,106
1066,14.0,99
1067,18.0,96
1068,18.0,100
1069,4.0,98
1070,17.0,104
1071,-1.0,114
1072,19.0,104
1073,8.0,102
1074,16.0,111
1075,7.0,93
1076,10.0,101
1077,20.0,113
1078,-6.0,103
1079,13.0,100
1080,11.0,96
1081,-1.0,108
1082,16.0,96
1083,18.0,106
1084,21.0,94
1085,-9.0,118
1086,-1.0,94
1087,6.0,96
1088,-6.0,104
1089,-2.0,103
1090,-2.0,108
1091,8.0,101
1092,11.0,95
1093,-8.0,108
1094,5.0,105
1095,12.0,105
1096,-6.0,102
1097,14.0,92
1098,9.0,108
1099,17.0,99
1100,9.0,96
1101,17.0,102
1102,18.0,103
1103,21.0,102
1104,10.0,105
1105,19.0,106
1106,-186.0,103
1107,-7.0,108
1108,1.0,101
1109,-2.0,106
1110,5.0,98
1111,-4.0,109
1112,9.0,105
1113,-24.0,106
1114,0.0,99
1115,9.0,101
1116,19.0,101
1117,4.0,105
1118,15.0,100
1119,13.0,109
1120,15.0,105
1121,18.0,86
1122,22.0,95
1123,12.0,101
1124,11.0,101
1125,11.0,102
1126,-16.0,108
1127,14.0,101
1128,6.0,105
1129,-3.0,99
1130,1.0,107
1131,20.0,97
1132,9.0,113
1133,-1.0,103
1134,16.0,95
1135,17.0,108
1136,23.0,96
1137,13.0,103
1138,11.0,106
1139,-5.0,91
1140,23.0,94
1141,15.0,103
1142,-39.0,107
1143,19.0,101
1144,17.0,101
1145,12.0,109
1146,-13.0,117
1147,14.0,106
1148,0.0,106
1149,-13.0,103
1150,11.0,91
1151,18.0,101
1152,11.0,102
1153,12.0,95
1154,-6.0,97
1155,15.0,104
1156,23.0,95
1157,11.0,107
1158,13.0,103
1159,3.0,115
1160,15.0,98
1161,11.0,105
1162,-1.0,109
1163,18.0,91
1164,-44.0,105
1165,9.0,100
1166,5.0,97
1167,11.0,101
1168,21.0,107
1169,10.0,107
1170,10.0,102
1171,13.0,104
1172,22.0,95
1173,21.0,106
1174,15.0,104
1175,16.0,101
1176,5.0,97
1177,-19.0,94
1178,11.0,101
1179,6.0,89
1180,6.0,97
1181,0.0,106
1182,15.0,103
1183,1.0,115
1184,6.0,97
1185,19.0,102
1186,12.0,101
1187,9.0,93
1188,-2.0,101
1189,7.0,105
1190,11.0,114
1191,19.0,101
1192,13.0,97
1193,10.0,111
1194,16.0,107
1195,14.0,93
1196,9.0,100
1197,0.0,110
1198,-12.0,98
1199,14.0,99
1200,9.0,115
1201,5.0,102
1202,13.0,106
1203,-12.0,103
1204,17.0,109
1205,16.0,100
1206,-9.0,101
1207,16.0,96
1208,-2.0,116
1209,-4.0,106
1210,0.0,107
1211,16.0,99
1212,16.0,99
1213,23.0,104
1214,22.0,98
1215,-21.0,99
1216,16.0,100
1217,-1.0,95
1218,15.0,103
1219,19.0,104
1220,19.0,100
1221,8.0,100
1222,-11.0,108
1223,19.0,103
1224,14.0,97
1225,7.0,98
1226,12.0,101
1227,22.0,97
1228,11.0,103
1229,15.0,95
1230,17.0,109
1231,-5.0,99
1232,20.0,115
1233,4.0,106
1234,12.0,97
1235,-3.0,100
1236,7.0,99
1237,19.0,94
1238,11.0,107
1239,11.0,89
1240,-36.0,114
1241,14.0,109
1242,23.0,97
1243,15.0,100
1244,11.0,98
1245,14.0,108
1246,0.0,106
1247,19.0,104
1248,23.0,98
1249,21.0,101
1250,12.0,108
1251,-47.0,104
1252,18.0,98
1253,18.0,96
1254,-55.0,95
1255,12.0,97
1256,16.0,113
1257,14.0,102
1258,13.0,103
1259,20.0,100
1260,6.0,107
1261,-46.0,111
1262,8.0,101
1263,14.0,105
1264,-60.0,97
1265,5.0,104
1266,15.0,109
1267,-10.0,105
1268,10.0,96
1269,1.0,111
1270,19.0,89
1271,1.0,100
1272,12.0,101
1273,-2.0,99
1274,8.0,120
1275,-11.0,112
1276,16.0,107
1277,15.0,101
1278,14.0,108
1279,13.0,112
1280,8.0,103
1281,-3.0,99
1282,17.0,94
1283,16.0,114
1284,11.0,105
1285,9.0,111
1286,18.0,107
1287,15.0,109
1288,15.0,93
1289,22.0,97
1290,13.0,107
1291,15.0,98
1292,9.0,97
1293,15.0,102
1294,20.0,103
1295,17.0,101
1296,7.0,104
1297,4.0,107
1298,7.0,104
1299,12.0,102
1300,16.0,110
1301,2.0,106
1302,21.0,96
1303,12.0,102
1304,20.0,102
1305,5.0,103
1306,8.0,99
1307,17.0,112
1308,13.0,105
1309,-14.0,97
1310,22.0,98
1311,11.0,98
1312,12.0,101
1313,-14.0,110
1314,19.0,93
1315,18.0,100
1316,13.0,104
1317,22.0,99
1318,4.0,101
1319,-26.0,101
1320,20.0,105
1321,13.0,96
1322,0.0,111
1323,7.0,100
1324,20.0,98
1325,2.0,115
1326,11.0,98
1327,-3.0,99
1328,25.0,90
1329,-4.0,102
1330,13.0,106
1331,6.0,100
1332,14.0,99
1333,19.0,94
1334,21.0,104
1335,19.0,108
1336,6.0,99
1337,18.0,103
1338,21.0,100
1339,14.0,105
1340,16.0,107
1341,15.0,99
1342,21.0,108
1343,14.0,100
1344,7.0,91
1345,14.0,105
1346,15.0,106
1347,15.0,101
1348,6.0,101
1349,-1.0,102
1350,13.0,99
1351,-4.0,100
1352,7.0,102
1353,13.0,102
1354,20.0,97
1355,18.0,100
1356,-32.0,109
1357,24.0,105
1358,19.0,107
1359,12.0,104
1360,20.0,100
1361,5.0,102
1362,12.0,103
1363,9.0,93
1364,16.0,99
1365,18.0,104
1366,-23.0,91
1367,18.0,95
1368,12.0,104
1369,24.0,98
1370,21.0,103
1371,4.0,93
1372,21.0,97
1373,8.0,102
1374,17.0,111
1375,4.0,103
1376,21.0,97
1377,9.0,100
1378,-4.0,94
1379,5.0,106
1380,-1.0,102
1381,4.0,97
1382,9.0,109
1383,9.0,92
1384,-1.0,97
1385,17.0,95
1386,15.0,93
1387,14.0,108
1388,5.0,98
1389,21.0,92
1390,14.0,104
1391,17.0,100
1392,3.0,103
1393,10.0,102
1394,-6.0,95
1395,13.0,101
1396,6.0,105
1397,17.0,99
1398,6.0,108
1399,0.0,111
1400,8.0,108
1401,-4.0,98
1402,14.0,89
1403,10.0,100
1404,12.0,105
1405,16.0,109
1406,15.0,92
1407,8.0,95
1408,-9.0,111
1409,25.0,99
1410,13.0,95
1411,-38.0,98
1412,17.0,112
1413,-8.0,108
1414,0.0,108
1415,-17.0,100
1416,4.0,92
1417,1.0,105
1418,8.0,115
1419,3.0,108
1420,15.0,106
1421,29,102
1422,5.0,105
1423,2.0,102
1424,18.0,104
1425,-7.0,89
1426,14.0,106
1427,12.0,104
1428,19.0,106
1429,-5.0,99
1430,13.0,97
1431,16.0,103
1432,4.0,92
1433,7.0,103
1434,-5.0,106
1435,11.0,107
1436,2.0,104
1437,-8.0,99
1438,15.0,114
1439,5.0,107
1440,22.0,98
1441,19.0,94
1442,27.0,103
1443,6.0,112
1444,17.0,98
1445,17.0,97
1446,17.0,99
1447,20.0,99
1448,16.0,86
1449,-1.0,105
1450,15.0,104
1451,8.0,102
1452,17.0,97
1453,20.0,103
1454,10.0,99
1455,-19.0,104
1456,10.0,107
1457,-15.0,112
1458,11.0,101
1459,15.0,102
1460,4.0,100
1461,18.0,105
1462,8.0,102
1463,16.0,101
1464,10.0,96
1465,19.0,96
1466,21.0,95
1467,17.0,104
1468,15.0,104
1469,16.0,105
1470,6.0,102
1471,21.0,91
1472,-2.0,109
1473,-8.0,106
1474,14.0,98
1475,11.0,109
1476,20.0,98
1477,20.0,102
1478,22.0,97
1479,22.0,106
1480,1.0,108
1481,8.0,111
1482,10.0,112
1483,20.0,103
1484,12.0,107
1485,13.0,101
1486,6.0,110
1487,4.0,112
1488,25.0,101
1489,6.0,98
1490,6.0,106
1491,16.0,96
1492,22.0,99
1493,15.0,106
1494,2.0,108
1495,15.0,107
1496,21.0,98
1497,11.0,108
1498,4.0,105
1499,-12.0,99
1500,5.0,109
1501,15.0,99
1502,20.0,99
1503,21.0,100
1504,13.0,102
1505,17.0,98
1506,15.0,111
1507,-2.0,104
1508,18.0,87
1509,16.0,101
1510,18.0,107
1511,10.0,106
1512,-2.0,97
1513,6.0,108
1514,17.0,100
1515,17.0,94
1516,23.0,90
1517,5.0,106
1518,18.0,106
1519,-1.0,112
1520,23.0,94
1521,11.0,99
1522,17.0,98
1523,11.0,108
1524,15.0,104
1525,14.0,107
1526,6.0,94
1527,11.0,110
1528,18.0,100
1529,9.0,104
1530,12.0,106
1531,19.0,106
1532,23.0,103
1533,-40.0,112
1534,18.0,104
1535,11.0,101
1536,17.0,101
1537,15.0,97
1538,8.0,93
1539,18.0,92
1540,6.0,107
1541,7.0,104
1542,15.0,110
1543,20.0,96
1544,11.0,93
1545,-22.0,101
1546,16.0,100
1547,7.0,102
1548,5.0,101
1549,2.0,100
1550,15.0,106
1551,22.0,92
1552,4.0,93
1553,-8.0,113
1554,6.0,96
1555,-1.0,109
1556,9.0,110
1557,7.0,100
1558,5.0,107
1559,25.0,90
1560,17.0,87
1561,20.0,98
1562,4.0,91
1563,6.0,105
1564,-26.0,106
1565,16.0,98
1566,15.0,103
1567,13.0,108
1568,18.0,105
1569,-70.0,102
1570,11.0,101
1571,5.0,106
1572,18.0,102
1573,15.0,103
1574,16.0,105
1575,14.0,95
1576,-17.0,100
1577,17.0,112
1578,14.0,87
1579,-15.0,113
1580,23.0,100
1581,17.0,101
1582,11.0,101
1583,9.0,100
1584,17.0,99
1585,17.0,95
1586,8.0,105
1587,19.0,100
1588,18.0,101
1589,19.0,95
1590,10.0,92
1591,14.0,103
1592,18.0,101
1593,20.0,101
1594,-94.0,106
1595,6.0,108
1596,11.0,98
1597,20.0,98
1598,21.0,104
1599,23.0,99
1600,6.0,111
1601,10.0,92
1602,3.0,106
1603,18.0,95
1604,11.0,113
1605,21.0,94
1606,11.0,104
